mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-06-14
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-06-14
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,9.383613989637308,9.4,9.0,9.7,0.12758140485874725,0.5798201058201056,0.3500000000000085,7.105427357601002e-15,8.085714285714275,1.1518423514412577,1544.0,2019-06-14
211223120,Other ship,Undefined,33,8,611.0,734304.0,5.9509300265721885,5.5,0.1,11.2,3.7555657896302685,17.63409095178326,4.455,5.684341886080802e-14,268.0916666666667,42.53068049019476,1129.0,2019-06-14
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-06-14
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-06-14
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.728040947410678,14.0,0.1,16.6,3.848319623217695,8.253462094092363,0.5833333333333286,3.552713678800501e-15,297.1,31.602812804072776,9964.0,2019-06-14
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.72398316970547,7.0,0.1,27.4,1.4115792652870236,18.787412704125558,6.074999999999989,0.03333333333333144,334.3,47.84976666420894,713.0,2019-06-14
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-06-14
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,10.311898680289486,10.9,0.1,11.7,2.1905726779525807,1.0059620799699647,0.13333333333333997,3.552713678800501e-15,45.17999999999999,3.0938956489763028,4698.0,2019-06-14
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,17.965408544172544,18.0,17.0,18.7,0.2961124832423416,0.6199274906743769,0.160000000000025,2.842170943040401e-14,16.38146453089246,1.9335052292991117,2411.0,2019-06-14
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-06-14
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-06-14
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-06-14
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-06-14
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-06-14
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-14
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-06-14
244828000,Other ship,Undefined,123,14,4.0,30960.0,10.29700228832952,10.5,0.1,12.4,1.3850335230300173,1.0588196988196994,0.14999999999997726,2.842170943040401e-14,15.255288461538498,2.447513565977759,4370.0,2019-06-14
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-06-14
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-06-14
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-06-14
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.40825977887206,16.1,0.1,20.7,5.760411868083004,10.551302879580291,0.43333333333335133,2.842170943040401e-14,347.6385714285714,38.82228799216698,10763.0,2019-06-14
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-14
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,0.1,0.1,0.1,0.1,0.0,,,,,,33.0,2019-06-14
265866000,Passenger ship,Passenger,220,30,109.0,1203285.0,14.288487584650111,14.3,0.1,18.0,3.9136881245970536,8.389736866088667,0.24999999999994316,5.684341886080802e-14,355.84,42.23735355427002,3987.0,2019-06-14
266262000,Passenger ship,Passenger,183,28,0.0,1429436.0,18.149291338582678,18.3,14.0,19.2,0.751744186654235,0.7318139056468583,0.12000000000003297,3.552713678800501e-15,9.519999999999982,1.9862189800315828,4445.0,2019-06-14
