mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-30
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-30
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-30
211223120,Other ship,33,8,611.0,734304.0,7.348770118433039,10.0,0.1,11.4,4.2049660913710944,34.34988277467164,10.984166666666638,5.684341886080802e-14,334.275,68.97796668650749,3293.0,2019-08-30
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-30
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-30
211188000,Passenger ship,141,24,99.0,4167266.0,12.425710635579687,13.5,0.1,16.5,3.759397946719121,8.443632024843119,0.5749999999999993,3.552713678800501e-15,323.2,34.21311183490004,9393.0,2019-08-30
211543450,Passenger ship,26,6,351.0,568060.0,6.813191076624637,7.1,0.1,9.4,1.245325473640902,14.91068339100346,4.69999999999996,0.060000000000002274,321.70000000000005,37.32681853208698,1031.0,2019-08-30
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-30
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-30
265874000,Passenger ship,177,26,262.0,1832717.0,14.91313350709528,15.0,0.1,18.0,2.7702526252423354,3.4179446648760226,0.1681818181817789,2.842170943040401e-14,350.2,24.74281691255598,6906.0,2019-08-30
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-30
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-08-30
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-30
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-30
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-30
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-30
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-08-30
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-30
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-30
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-08-30
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-08-30
211727510,Passenger ship,170,27,320.0,3701330.0,13.151861111111108,15.8,0.1,20.1,5.468710740716921,9.24521471489691,0.3400000000000034,2.842170943040401e-14,314.03333333333336,33.25284528288397,10800.0,2019-08-30
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-30
219000692,Pleasure boat,14,4,2657.0,273433.0,0.1,0.1,0.1,0.1,0.0,,,,,,10.0,2019-08-30
265866000,Passenger ship,220,30,109.0,1203285.0,,,,,,,,,,,0.0,2019-08-30
266262000,Passenger ship,183,28,0.0,1429436.0,17.75218811234487,17.9,13.9,18.8,0.7976064625713964,0.6528640247390245,0.12111111111113004,3.552713678800501e-15,14.03454545454548,1.920151270954496,4593.0,2019-08-30
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-08-30
265463000,Passenger ship,200,28,589.0,2092052.0,13.546520048276786,14.7,0.1,17.1,3.6761335912468924,6.906173994622464,0.2666666666666515,3.552713678800501e-15,311.1196428571428,31.450931363255577,7457.0,2019-08-30
236354000,General cargo ship,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-08-30
218816000,General cargo ship,134,22,42.0,213047.0,12.091690682036504,13.9,0.1,16.3,3.983057960942859,6.264884833363095,0.6235664335664293,1.4210854715202004e-14,254.78333333333336,24.67141509243583,2082.0,2019-08-30
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-08-30
577167000,Other ship,51,9,1543.0,119706.0,0.12926829268292683,0.1,0.1,0.2,0.046064641749526236,,,,,,41.0,2019-08-30
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-08-30
211215210,Passenger ship,49,8,502.0,839800.0,5.281150240689131,6.7,0.1,10.2,4.359176186426161,12.139155802126677,0.49999999999994316,1.7763568394002505e-15,347.1083333333333,43.03626776237949,3947.0,2019-08-30
211543850,Passenger ship,33,8,343.0,285993.0,5.978172588832487,6.5,0.2,7.6,1.5517307781301286,43.03747395833334,11.665000000000035,0.10000000000000142,344.18,90.71800713036478,394.0,2019-08-30
636017036,General cargo ship,189,32,,10599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-30
211549170,Passenger ship,24,7,1072.0,502777.0,5.307697325505544,6.4,0.1,7.7,2.1151340116977515,34.40627394636015,12.587499999999991,0.05833333333333002,355.30000000000007,65.98099466712301,1533.0,2019-08-30
304877000,General cargo ship,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-08-30
