mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-27
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-27
211223120,Other ship,33,8,611.0,734304.0,6.986616211909979,9.1,0.1,11.4,4.173444806831092,31.94963392678491,10.666666666666686,3.552713678800501e-15,327.425,63.32404199269589,5021.0,2019-08-27
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-27
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-27
211188000,Passenger ship,141,24,99.0,4167266.0,12.753887540879841,14.3,0.1,16.8,4.1160529876449,9.146302975141094,0.8618181818181796,7.105427357601002e-15,322.09999999999997,32.2174769886414,9479.0,2019-08-27
211543450,Passenger ship,26,6,351.0,568060.0,6.641226415094341,6.9,0.1,7.7,1.1312241130799752,18.61423302992218,3.6833333333333336,0.025000000000005684,328.1733333333334,52.632017371174854,1060.0,2019-08-27
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-27
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-27
265874000,Passenger ship,177,26,262.0,1832717.0,13.546320721971536,14.7,0.1,16.0,2.7463879167031977,2.069271827332454,0.17499999999998295,3.552713678800501e-15,351.72636363636366,16.51349747970296,5762.0,2019-08-27
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-27
211794540,Pleasure boat,11,7,1196.0,51216.0,0.5373493975903615,0.1,0.1,4.9,1.094410504354886,29.40833333333333,25.375,3.6500000000000057,63.23333333333332,28.631034055917556,83.0,2019-08-27
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-27
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-27
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-27
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
305502000,General cargo ship,88,13,14.0,59093.0,9.926762539459839,10.0,9.0,10.5,0.3665620352654786,0.825933912349006,0.28000000000000114,1.4210854715202004e-14,14.623333333333335,2.053929286073525,2851.0,2019-08-27
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-27
230630000,General cargo ship,88,12,13.0,72089.0,9.91132075471698,9.9,9.0,10.9,0.3778005996920998,1.002359828595571,0.549999999999983,0.0047619047618923105,19.371249999999947,2.141492286807533,3286.0,2019-08-27
377739000,General cargo ship,88,11,42.0,111009.0,10.045251716247138,9.9,8.3,12.5,0.5618121128711766,2.912910934744268,0.3011904761905271,5.684341886080802e-14,274.32500000000005,21.915085875487435,1748.0,2019-08-27
211727510,Passenger ship,170,27,320.0,3701330.0,13.59719542516161,16.1,0.1,20.3,5.60926140398258,10.005184162123454,0.3916666666666515,2.842170943040401e-14,347.68863636363636,37.262299747376495,10055.0,2019-08-27
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
219000692,Pleasure boat,14,4,2657.0,273433.0,,,,,,,,,,,0.0,2019-08-27
265866000,Passenger ship,220,30,109.0,1203285.0,15.083651597817616,15.4,0.1,18.1,2.9586396701737314,3.9479095805448194,0.16999999999999815,3.552713678800501e-15,350.73333333333335,26.47968021786701,5132.0,2019-08-27
266262000,Passenger ship,183,28,0.0,1429436.0,18.309953030641914,17.9,17.0,20.1,0.9218024229549658,0.6582884171505617,0.13363636363635578,7.105427357601002e-15,21.68888888888887,2.2349897686460825,4471.0,2019-08-27
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-08-27
265463000,Passenger ship,200,28,589.0,2092052.0,14.663729631864815,15.7,0.1,16.8,2.8550668170295532,3.9631913951681392,0.23818181818181472,2.842170943040401e-14,346.5809523809524,25.697664436039823,4971.0,2019-08-27
236354000,General cargo ship,89,12,117.0,214251.0,6.419047619047619,6.3,4.8,7.9,0.9998095056654781,2.1312500000000014,2.094166666666659,0.30000000000001137,4.036666666666676,2.0164248592404745,21.0,2019-08-27
218816000,General cargo ship,134,22,42.0,213047.0,5.672506234413966,5.7,0.1,17.0,4.364007893428924,6.100275831087152,2.5,2.842170943040401e-14,123.63999999999999,14.555249928583574,1604.0,2019-08-27
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-08-27
577167000,Other ship,51,9,1543.0,119706.0,0.10769230769230773,0.1,0.1,0.2,0.026995276239950856,,,,,,39.0,2019-08-27
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-08-27
211215210,Passenger ship,49,8,502.0,839800.0,6.282196815026541,8.2,0.1,10.7,4.011572505001251,9.992668670674684,0.45000000000000284,1.4210854715202004e-14,323.29999999999995,36.10289313373814,2449.0,2019-08-27
211543850,Passenger ship,33,8,343.0,285993.0,6.087389380530974,6.5,0.3,8.3,1.4560662306372867,39.31033932135728,11.704999999999984,0.04999999999999716,349.40000000000003,85.92488823497959,452.0,2019-08-27
636017036,General cargo ship,189,32,,10599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
211549170,Passenger ship,24,7,1072.0,502777.0,5.4415760869565215,6.1,0.1,7.1,1.7632405895157426,27.62,6.675000000000004,2.842170943040401e-14,356.45000000000005,63.86928498105262,736.0,2019-08-27
304877000,General cargo ship,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-08-27
244847000,General cargo ship,89,12,2.0,14532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
