mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-28
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-28
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-09-28
211223120,Other ship,33,8,611.0,734304.0,8.091328125,9.7,0.1,11.5,3.3261460653899766,29.88421938674181,11.880000000000003,0.07999999999998408,292.43333333333334,57.452863529580696,1280.0,2019-09-28
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-09-28
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-09-28
211188000,Passenger ship,141,24,99.0,4167266.0,12.763385533184191,14.4,0.1,17.0,4.223792272951491,9.745093148414293,0.8500000000000227,0.0016666666666580454,275.5,32.906995360425405,10728.0,2019-09-28
211543450,Passenger ship,26,6,351.0,568060.0,7.543193717277487,7.9,0.3,8.7,1.253757924602565,17.376452935443762,5.216666666666666,0.010000000000047748,246.75,42.48118268182502,382.0,2019-09-28
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-09-28
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-09-28
265874000,Passenger ship,177,26,262.0,1832717.0,13.711659965537047,14.3,6.8,15.3,1.92153362435322,2.4632648002832704,0.2027272727272731,7.105427357601002e-15,213.0836363636364,15.887387855186656,3482.0,2019-09-28
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-09-28
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-09-28
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-09-28
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-09-28
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-09-28
219007678,Other ship,29,7,5.0,13725.0,,,,,,,,,,,0.0,2019-09-28
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-09-28
244828000,Other ship,123,14,4.0,30960.0,,,,,,,,,,,0.0,2019-09-28
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-09-28
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-09-28
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-09-28
211727510,Passenger ship,170,27,320.0,3701330.0,12.953428771648813,15.6,0.1,20.3,6.0329856460482,11.315248703555488,0.4800000000000182,2.842170943040401e-14,355.66,41.953558712715086,9989.0,2019-09-28
477021900,General cargo ship,229,33,,9476.0,12.953428771648813,15.6,0.1,20.3,6.0329856460482,11.315248703555488,0.4800000000000182,2.842170943040401e-14,355.66,41.953558712715086,9989.0,2019-09-28
219000692,Pleasure boat,14,4,2657.0,273433.0,3.570515267175572,2.7,0.1,9.4,2.512410251906168,32.644396859386156,14.033333333333331,0.04999999999999716,337.8,58.702967285487134,1048.0,2019-09-28
265866000,Passenger ship,220,30,109.0,1203285.0,16.13498694516971,17.5,0.1,18.8,4.073278721467668,6.553533407382095,0.20136363636362375,2.842170943040401e-14,326.36,32.43176160718872,3064.0,2019-09-28
266262000,Passenger ship,183,28,0.0,1429436.0,16.458683616977652,16.4,11.9,18.3,1.0227964317377285,0.6919700301929199,0.1500000000000039,3.552713678800501e-15,11.791818181818115,1.9116610955701752,4877.0,2019-09-28
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-09-28
