mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-06-09
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-06-09
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-06-09
211223120,Other ship,Undefined,33,8,611.0,734304.0,7.231257521058965,9.149999999999999,0.1,11.3,4.100062107071343,37.226565690134244,13.89848484848487,0.002857142857141781,357.44166666666666,72.46640634835211,3324.0,2019-06-09
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-06-09
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-06-09
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.279791865774664,13.4,0.1,15.7,3.5976696470848664,4.537233213404952,0.8333333333333321,0.0033333333333587234,202.56666666666666,17.27735394684939,9417.0,2019-06-09
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.695197740112995,7.0,0.2,18.4,1.2885985020390964,17.868930942895084,5.449999999999989,0.0833333333333286,307.25,46.62377906465503,708.0,2019-06-09
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-06-09
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-06-09
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,12.346226698737222,13.5,0.1,17.8,3.5938811681621154,4.255029649160797,0.22999999999999865,3.552713678800501e-15,356.3433333333333,26.910065519014132,6652.0,2019-06-09
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-06-09
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,4.2752595155709345,4.6,0.1,6.6,1.3068385728869527,2.805809906291832,1.0999999999999943,0.04999999999999716,144.89999999999998,10.0038372010452,578.0,2019-06-09
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-06-09
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-06-09
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-06-09
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-06-09
244828000,Other ship,Undefined,123,14,4.0,30960.0,,,,,,,,,,,0.0,2019-06-09
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-06-09
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-06-09
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-06-09
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.063923979877025,16.2,0.1,20.8,5.911709600925041,12.781535375449277,0.7399999999999807,1.1368683772161603e-13,355.8545454545455,42.709901244275216,8945.0,2019-06-09
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,0.1392265193370166,0.1,0.1,0.4,0.059230796827475486,,,,,,181.0,2019-06-09
265866000,Passenger ship,Passenger,220,30,109.0,1203285.0,17.09614754098361,17.1,16.5,17.6,0.24317142913259815,0.46342951403435256,0.13730158730158593,3.552713678800501e-15,7.5627272727272725,1.1661170094413948,2440.0,2019-06-09
266262000,Passenger ship,Passenger,183,28,0.0,1429436.0,16.442059553349875,16.5,14.4,17.9,0.771059396503691,0.6262666995052107,0.10999999999998522,7.105427357601002e-15,9.116666666666674,1.7073206351666625,4836.0,2019-06-09
211417590,Fishing ship,Fishing,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-06-09
265463000,Passenger ship,Passenger,200,28,589.0,2092052.0,12.594136732329085,12.6,0.1,19.7,5.106631213464606,4.4321063051027885,0.38000000000000256,0.003636363636363882,212.50000000000003,21.71908504721952,4315.0,2019-06-09
236354000,General cargo ship,Cargo,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-06-09
218816000,General cargo ship,Cargo,134,22,42.0,213047.0,6.749955739156094,5.7,0.1,16.1,3.92791723357177,6.477289188105475,1.0785714285714505,2.842170943040401e-14,292.4692810457517,23.287597416078196,3389.0,2019-06-09
518435000,General cargo ship,Cargo,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-06-09
577167000,Other ship,Spare 1,51,9,1543.0,119706.0,0.11538461538461536,0.1,0.1,0.2,0.03643213074786544,,,,,,52.0,2019-06-09
211333700,Oil products tanker,Tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-06-09
211215210,Passenger ship,Passenger,49,8,502.0,839800.0,4.235728108369618,5.8,0.1,9.9,3.796229137417529,11.887923755513546,0.7533333333333303,1.4210854715202004e-14,337.47666666666663,39.865309394591904,4134.0,2019-06-09
211543850,Passenger ship,Passenger,33,8,343.0,285993.0,6.809090909090908,7.1,1.2,8.5,1.0193125843981474,8.363827160493814,5.5,0.2333333333332348,30.75,11.785032849844814,99.0,2019-06-09
636017036,General cargo ship,Cargo,189,32,,10599.0,,,,,,,,,,,0.0,2019-06-09
211549170,Passenger ship,Passenger,24,7,1072.0,502777.0,6.073104880581516,6.7,0.1,7.8,1.656296941878086,33.2555194063927,14.867500000000007,5.684341886080802e-14,333.26666666666665,60.82067717816546,963.0,2019-06-09
304877000,General cargo ship,Cargo,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-06-09
244847000,General cargo ship,Cargo,89,12,2.0,14532.0,,,,,,,,,,,0.0,2019-06-09
355524000,General cargo ship,Cargo,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09
250005054,General cargo ship,Cargo,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-06-09
211189000,Passenger ship,Passenger,172,26,138.0,503247.0,,,,,,,,,,,0.0,2019-06-09
230915000,General cargo ship,Cargo,139,24,294.0,343010.0,,,,,,,,,,,0.0,2019-06-09
248659000,General cargo ship,Cargo,195,32,,219308.0,,,,,,,,,,,0.0,2019-06-09
219083000,Oil products tanker,Tanker,141,22,1.0,90398.0,,,,,,,,,,,0.0,2019-06-09
210925000,General cargo ship,Cargo,169,27,0.0,16292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09
305203000,General cargo ship,Cargo,82,12,30.0,229379.0,,,,,,,,,,,0.0,2019-06-09
