mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
236039000,General cargo ship,82,12,21.0,121388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
211223120,Other ship,33,8,611.0,734304.0,8.143341404358354,10.1,0.1,11.2,3.541250402846302,28.028303330792866,11.858333333333334,0.049999999999954525,310.2,55.04147318371147,1239.0,2019-10-19
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-10-19
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-10-19
211188000,Passenger ship,141,24,99.0,4167266.0,11.498039215686275,14.0,0.1,16.6,5.422594935213375,32.58993108231802,2.6405050505050394,0.004545454545478833,354.1,69.55614634185774,5508.0,2019-10-19
211543450,Passenger ship,26,6,351.0,568060.0,6.655481727574751,7.1,0.2,8.5,1.5343796734168116,19.831651917404127,4.549999999999988,0.07083333333332575,321.1,51.648064503636654,602.0,2019-10-19
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-10-19
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-10-19
265874000,Passenger ship,177,26,262.0,1832717.0,14.695015469233413,14.4,14.0,16.7,0.7453703335119666,0.42325983512834786,0.18000000000000682,1.4210854715202004e-14,9.889999999999993,1.1028061141183745,2909.0,2019-10-19
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-10-19
211794540,Pleasure boat,11,7,1196.0,51216.0,0.12857142857142856,0.1,0.1,0.2,0.048795003647426664,,,,,,7.0,2019-10-19
277504000,Passenger ship,199,26,128.0,701054.0,20.26047381546135,21.5,17.8,22.3,1.780038091005602,0.5897870457148803,0.3166666666666629,0.0018181818181801646,7.825555555555553,1.219859570240287,802.0,2019-10-19
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-10-19
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-10-19
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
305502000,General cargo ship,88,13,14.0,59093.0,6.931850372253496,6.8,0.1,11.0,1.0862691413375503,1.1765802713828333,0.5166666666666728,7.105427357601002e-15,21.01538461538462,2.4399591220405057,5507.0,2019-10-19
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-10-19
230630000,General cargo ship,88,12,13.0,72089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
377739000,General cargo ship,88,11,42.0,111009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
211727510,Passenger ship,170,27,320.0,3701330.0,13.30698701646366,15.3,0.1,20.5,6.105903558861091,9.473713052740807,0.43095238095247623,2.842170943040401e-14,348.5,34.66316656111272,7471.0,2019-10-19
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
219000692,Pleasure boat,14,4,2657.0,273433.0,5.125574712643679,5.3,0.1,10.6,1.5758282073470198,22.236705202312145,12.325000000000003,0.12499999999997158,284.15,41.82517234374036,348.0,2019-10-19
265866000,Passenger ship,220,30,109.0,1203285.0,16.344143534190923,17.9,0.1,19.2,4.614953964654757,8.244327227498868,0.3299999999999841,0.0011111111111290484,287.86666666666673,36.01374713253406,2954.0,2019-10-19
