mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-07-27
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,10.952423411065386,11.3,0.1,12.3,1.710486703760587,2.341525152125425,0.15476190476192642,7.105427357601002e-15,272.02083333333337,16.92417956358081,4374.0,2019-07-27
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-07-27
211223120,Other ship,Undefined,33,8,611.0,734304.0,7.0109059146493635,9.4,0.1,11.3,4.17020592138354,34.93295183939438,14.279761904761926,0.008333333333325754,333.0416666666667,68.07851745074885,4007.0,2019-07-27
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-07-27
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,0.1,0.1,0.1,0.1,0.0,,,,,,2.0,2019-07-27
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,13.12382931559989,15.0,0.1,17.2,4.391842361802534,11.834672259468759,1.1036363636363902,2.842170943040401e-14,289.56666666666666,39.19952494581848,10827.0,2019-07-27
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.657575757575757,7.0,0.2,8.0,1.3284699746183992,21.325179640718563,6.650000000000006,2.842170943040401e-14,354.4416666666667,52.71381611409487,1023.0,2019-07-27
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-07-27
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-07-27
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,15.132012012012012,15.8,0.1,17.8,3.0616829103347403,4.261420209377474,0.2290909090909068,3.552713678800501e-15,299.6994736842105,26.324506677268197,6660.0,2019-07-27
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,5.6980875691997985,5.7,0.2,7.3,0.5719319095360025,1.6101366459627326,0.7833333333333883,2.842170943040401e-14,40.99999999999997,3.569627756919723,1987.0,2019-07-27
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,0.10263929618768329,0.1,0.1,0.2,0.016053644760347312,,,,,,341.0,2019-07-27
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-07-27
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-07-27
