mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-07-30
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-07-30
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-07-30
211223120,Other ship,Undefined,33,8,611.0,734304.0,7.077711044377711,9.1,0.1,11.4,4.180621224693041,34.91721237593106,11.299999999999999,0.026666666666699257,349.625,72.3452152015396,2997.0,2019-07-30
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-07-30
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-07-30
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.930134486071086,14.3,0.1,18.1,3.8648179558485434,10.182246300515605,0.7199999999999989,8.881784197001252e-16,305.5,37.84699758873107,10410.0,2019-07-30
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.596717171717171,6.8,0.1,7.5,1.1677782424644159,16.001026666666668,3.8291666666666657,0.025000000000034106,313.15000000000003,41.799252704056585,792.0,2019-07-30
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-07-30
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-07-30
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,13.459069212410503,15.0,0.1,17.5,3.701951421408013,5.69980297789244,0.19000000000000483,7.105427357601002e-15,352.3214285714285,31.49342839695178,7542.0,2019-07-30
