mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-17
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-17
211223120,Other ship,33,8,611.0,734304.0,,,,,,,,,,,0.0,2019-08-17
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-17
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-17
211188000,Passenger ship,141,24,99.0,4167266.0,,,,,,,,,,,0.0,2019-08-17
211543450,Passenger ship,26,6,351.0,568060.0,,,,,,,,,,,0.0,2019-08-17
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-17
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-17
265874000,Passenger ship,177,26,262.0,1832717.0,,,,,,,,,,,0.0,2019-08-17
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-17
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-08-17
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-17
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-17
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-17
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-08-17
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-17
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-08-17
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-08-17
211727510,Passenger ship,170,27,320.0,3701330.0,,,,,,,,,,,0.0,2019-08-17
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
219000692,Pleasure boat,14,4,2657.0,273433.0,,,,,,,,,,,0.0,2019-08-17
265866000,Passenger ship,220,30,109.0,1203285.0,,,,,,,,,,,0.0,2019-08-17
266262000,Passenger ship,183,28,0.0,1429436.0,,,,,,,,,,,0.0,2019-08-17
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-08-17
265463000,Passenger ship,200,28,589.0,2092052.0,,,,,,,,,,,0.0,2019-08-17
236354000,General cargo ship,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-08-17
218816000,General cargo ship,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-08-17
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-08-17
577167000,Other ship,51,9,1543.0,119706.0,,,,,,,,,,,0.0,2019-08-17
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-08-17
211215210,Passenger ship,49,8,502.0,839800.0,,,,,,,,,,,0.0,2019-08-17
211543850,Passenger ship,33,8,343.0,285993.0,,,,,,,,,,,0.0,2019-08-17
636017036,General cargo ship,189,32,,10599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
211549170,Passenger ship,24,7,1072.0,502777.0,,,,,,,,,,,0.0,2019-08-17
304877000,General cargo ship,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-08-17
244847000,General cargo ship,89,12,2.0,14532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
355524000,General cargo ship,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-17
250005054,General cargo ship,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-08-17
