mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-06-12
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-06-12
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,9.572646103896103,9.5,9.0,10.8,0.42633474041709757,0.6062714285714288,0.30000000000000426,1.4210854715202004e-14,11.8952380952381,1.3716614838379766,1232.0,2019-06-12
211223120,Other ship,Undefined,33,8,611.0,734304.0,7.95887170154686,10.4,0.1,11.6,3.872615598165082,29.821047681569038,10.485714285714295,0.019999999999924967,343.09250000000003,59.302337143840866,2198.0,2019-06-12
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-06-12
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-06-12
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.773093608406441,14.3,0.1,16.4,3.857015890535137,10.128724158861125,0.7521103896103902,3.552713678800501e-15,310.5,35.884699707156486,10373.0,2019-06-12
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.742635658914729,7.2,1.1,7.8,1.4597610674459733,27.779999999999994,5.300000000000001,0.10000000000002274,333.73333333333335,80.945464002231,129.0,2019-06-12
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-06-12
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-06-12
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,14.800735059124321,14.9,0.1,18.3,2.062457582585137,3.5768851600710008,0.19863636363634996,7.105427357601002e-15,353.81666666666666,26.382652697461314,6258.0,2019-06-12
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-06-12
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,5.367611336032388,5.8,0.1,8.0,1.5470939065368106,16.487610619469027,1.3499999999999996,0.05000000000000426,346.79999999999995,65.57032778137842,247.0,2019-06-12
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-06-12
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-06-12
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-06-12
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-12
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-06-12
244828000,Other ship,Undefined,123,14,4.0,30960.0,,,,,,,,,,,0.0,2019-06-12
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-06-12
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-06-12
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-06-12
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.410266766860794,16.2,0.1,20.2,5.799016516950842,12.463209275206086,0.5666666666666629,1.4210854715202004e-14,349.71000000000004,42.6620985451315,10646.0,2019-06-12
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-12
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,0.11351351351351349,0.1,0.1,0.4,0.05318441507306627,,,,,,74.0,2019-06-12
