mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-07-12
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-07-12
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-07-12
211223120,Other ship,Undefined,33,8,611.0,734304.0,7.198569815581482,9.3,0.1,11.4,4.081100585619888,39.631793110876885,13.616666666666674,0.01666666666665151,350.77500000000003,77.61053492949684,2657.0,2019-07-12
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-07-12
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-07-12
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,13.066035182679297,14.7,0.1,17.3,4.270488212833412,8.116181305305838,0.8404545454545609,5.684341886080802e-14,323.825,30.308730177724538,10346.0,2019-07-12
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.824011571841852,7.2,0.1,8.0,1.2249150563148528,17.39435979971388,5.650000000000018,0.016666666666672825,272.76,40.18877393757819,2074.0,2019-07-12
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,14.169791127222512,15.0,0.1,17.2,3.4755999682609735,2.6458940231039683,0.6000000000000227,0.009090909090900823,129.5,9.780346385047652,5793.0,2019-07-12
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-07-12
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,15.956508561903318,17.0,0.1,18.9,3.5247064151950447,3.285153560010119,0.1799999999999642,2.842170943040401e-14,287.34166666666664,21.00546082247116,6599.0,2019-07-12
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-07-12
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-07-12
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-07-12
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-07-12
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-07-12
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-12
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-07-12
244828000,Other ship,Undefined,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-12
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-07-12
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,10.006047619047617,10.1,8.2,11.3,0.36446047971747364,0.6885819892473101,0.2750000000000199,2.842170943040401e-14,23.150000000000006,2.3268525222481227,2100.0,2019-07-12
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-07-12
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.820908408408409,16.4,0.1,20.9,6.04371111766811,10.280423404873375,0.39083333333334735,5.684341886080802e-14,337.0,36.98799136508511,10656.0,2019-07-12
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-12
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,0.16,0.2,0.1,0.2,0.05477225575051661,,,,,,5.0,2019-07-12
265866000,Passenger ship,Passenger,220,30,109.0,1203285.0,,,,,,,,,,,0.0,2019-07-12
266262000,Passenger ship,Passenger,183,28,0.0,1429436.0,17.28897753516691,16.7,15.4,19.0,1.2180405185670622,0.6763610305259581,0.12000000000000455,8.881784197001252e-16,11.180000000000007,1.8723723859657615,4763.0,2019-07-12
211417590,Fishing ship,Fishing,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-07-12
265463000,Passenger ship,Passenger,200,28,589.0,2092052.0,13.743838646714378,14.3,0.1,17.6,4.00014544178455,8.511732743025526,0.4000000000000057,3.552713678800501e-15,357.97424242424245,37.63513195785378,7685.0,2019-07-12
236354000,General cargo ship,Cargo,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-07-12
218816000,General cargo ship,Cargo,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-07-12
518435000,General cargo ship,Cargo,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-07-12
577167000,Other ship,Spare 1,51,9,1543.0,119706.0,0.10676691729323305,0.1,0.1,0.2,0.025212697383745354,,,,,,133.0,2019-07-12
211333700,Oil products tanker,Tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-07-12
211215210,Passenger ship,Passenger,49,8,502.0,839800.0,5.260156046814045,7.0,0.1,10.6,4.441866841434741,9.499474612457071,0.4266666666666481,1.4210854715202004e-14,270.35499999999996,31.72477457004973,3845.0,2019-07-12
211543850,Passenger ship,Passenger,33,8,343.0,285993.0,6.015403726708074,6.5,0.4,7.4,1.418415219027272,30.548506224066394,11.191666666666663,5.684341886080802e-14,343.56,66.38250120829842,805.0,2019-07-12
636017036,General cargo ship,Cargo,189,32,,10599.0,,,,,,,,,,,0.0,2019-07-12
211549170,Passenger ship,Passenger,24,7,1072.0,502777.0,5.440343347639486,6.5,0.1,7.5,1.9521631698338604,31.539733182161754,7.56666666666672,2.842170943040401e-14,334.9,65.97414306450612,1398.0,2019-07-12
304877000,General cargo ship,Cargo,112,15,52.0,133048.0,9.920463709677419,10.2,0.1,11.5,1.7357917401020788,1.76794775892477,0.21999999999998465,3.552713678800501e-15,327.49999999999994,14.168569630919484,4960.0,2019-07-12
244847000,General cargo ship,Cargo,89,12,2.0,14532.0,,,,,,,,,,,0.0,2019-07-12
355524000,General cargo ship,Cargo,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-12
250005054,General cargo ship,Cargo,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-07-12
211189000,Passenger ship,Passenger,172,26,138.0,503247.0,,,,,,,,,,,0.0,2019-07-12
230915000,General cargo ship,Cargo,139,24,294.0,343010.0,12.56884531590414,12.4,11.9,13.6,0.4280158549521929,1.0479365079365095,0.6000000000000227,0.1428571428571388,7.071428571428584,1.9277746457415803,459.0,2019-07-12
248659000,General cargo ship,Cargo,195,32,,219308.0,,,,,,,,,,,0.0,2019-07-12
219083000,Oil products tanker,Tanker,141,22,1.0,90398.0,,,,,,,,,,,0.0,2019-07-12
