mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,7.326530612244898,8.6,0.1,10.6,3.5295617359619356,23.23267667576585,3.8233333333333235,0.020000000000010232,247.55,54.76056965144415,686.0,2019-09-21
538005553,Oil products tanker,144,22,0.0,8257.0,7.326530612244898,8.6,0.1,10.6,3.5295617359619356,23.23267667576585,3.8233333333333235,0.020000000000010232,247.55,54.76056965144415,686.0,2019-09-21
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-09-21
211223120,Other ship,33,8,611.0,734304.0,7.121587301587303,9.0,0.1,11.0,3.971318651830422,34.599247891525906,12.444444444444457,0.016666666666708352,333.275,70.33637759761686,2520.0,2019-09-21
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-09-21
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-09-21
211188000,Passenger ship,141,24,99.0,4167266.0,12.832087494056113,14.4,0.1,16.8,4.144984130836153,11.532662235016117,0.8833333333333542,3.552713678800501e-15,324.25,39.17299481892096,10515.0,2019-09-21
211543450,Passenger ship,26,6,351.0,568060.0,6.116858237547893,7.0,0.2,8.0,2.117169576212897,28.10326315789474,6.799999999999997,0.06666666666666288,353.09999999999997,65.90797918582366,261.0,2019-09-21
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-09-21
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-09-21
265874000,Passenger ship,177,26,262.0,1832717.0,13.431901840490795,14.1,8.0,14.5,1.7752171045451177,0.28107183821469484,0.16000000000001258,7.105427357601002e-15,9.25545454545454,0.7309646941392066,3423.0,2019-09-21
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-09-21
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-09-21
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-09-21
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-09-21
212519000,General cargo ship,85,13,12.0,96737.0,8.912224264705882,9.1,0.1,9.4,0.9199137477206415,3.811212948100588,0.35999999999999943,3.552713678800501e-15,346.05,28.07733978046089,2176.0,2019-09-21
