mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-27
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-27
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-09-27
211223120,Other ship,33,8,611.0,734304.0,7.090186382655001,8.8,0.1,11.6,3.9548039689122114,35.62980086301982,12.575000000000017,0.016666666666594665,328.92857142857144,70.19396874058019,2629.0,2019-09-27
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-09-27
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-09-27
211188000,Passenger ship,141,24,99.0,4167266.0,12.803489150176846,14.3,0.1,18.8,4.546898830180269,11.642450800236741,1.0300000000000011,0.002727272727241825,341.5,40.243934732167816,10461.0,2019-09-27
211543450,Passenger ship,26,6,351.0,568060.0,6.685116279069767,6.9,0.2,8.0,1.104013386487334,17.965477855477857,4.200000000000017,0.024999999999995026,316.65,46.47052187189801,430.0,2019-09-27
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-09-27
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-09-27
265874000,Passenger ship,177,26,262.0,1832717.0,14.623232019259705,15.1,0.1,17.0,2.4666141873973166,2.559960553915468,0.1999999999999602,2.842170943040401e-14,279.29999999999995,17.723850291488265,6646.0,2019-09-27
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-09-27
211794540,Pleasure boat,11,7,1196.0,51216.0,0.1,0.1,0.1,0.1,0.0,,,,,,10.0,2019-09-27
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-09-27
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-09-27
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-09-27
219007678,Other ship,29,7,5.0,13725.0,,,,,,,,,,,0.0,2019-09-27
305502000,General cargo ship,88,13,14.0,59093.0,7.65641592920354,8.4,0.1,10.2,2.790746818309981,3.4144477594477607,0.783333333333303,5.684341886080802e-14,107.19523809523808,9.998476745214294,2260.0,2019-09-27
244828000,Other ship,123,14,4.0,30960.0,7.65641592920354,8.4,0.1,10.2,2.790746818309981,3.4144477594477607,0.783333333333303,5.684341886080802e-14,107.19523809523808,9.998476745214294,2260.0,2019-09-27
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-09-27
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-09-27
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-09-27
211727510,Passenger ship,170,27,320.0,3701330.0,13.13420956885574,16.0,0.1,20.3,5.70714850460311,10.394684612725763,0.38333333333329733,2.842170943040401e-14,348.14,37.360478968392705,10994.0,2019-09-27
477021900,General cargo ship,229,33,,9476.0,13.13420956885574,16.0,0.1,20.3,5.70714850460311,10.394684612725763,0.38333333333329733,2.842170943040401e-14,348.14,37.360478968392705,10994.0,2019-09-27
219000692,Pleasure boat,14,4,2657.0,273433.0,0.1,0.1,0.1,0.1,0.0,,,,,,5.0,2019-09-27
265866000,Passenger ship,220,30,109.0,1203285.0,,,,,,,,,,,0.0,2019-09-27
266262000,Passenger ship,183,28,0.0,1429436.0,16.67802662159307,16.3,14.6,19.0,1.2450574107969503,0.680557684825202,0.13888888888888573,3.552713678800501e-15,10.61250000000004,1.8217632471356626,4733.0,2019-09-27
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-09-27
265463000,Passenger ship,200,28,589.0,2092052.0,14.107473066957589,14.5,0.1,20.0,4.065750029883865,7.583718788900447,0.31999999999996476,3.552713678800501e-15,292.8111111111112,33.51851923205709,7333.0,2019-09-27
236354000,General cargo ship,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-09-27
218816000,General cargo ship,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-09-27
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-09-27
577167000,Other ship,51,9,1543.0,119706.0,,,,,,,,,,,0.0,2019-09-27
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-09-27
211215210,Passenger ship,49,8,502.0,839800.0,5.775537848605579,7.7,0.1,10.4,3.9135607522587312,8.315347247211227,0.35000000000002274,1.7763568394002505e-15,259.57,31.297045112031384,2510.0,2019-09-27
