mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-07-28
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-07-28
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-07-28
211223120,Other ship,Undefined,33,8,611.0,734304.0,6.690948798835234,8.3,0.1,11.3,4.213260169958229,37.48272017516844,12.490476190476194,0.01666666666665151,354.65000000000003,71.82004668933064,4121.0,2019-07-28
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-07-28
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-07-28
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.624606009665897,14.1,0.1,17.3,4.272732899423228,13.023263351690462,1.0166666666666515,0.0009090909090865296,347.15000000000003,43.19175095733439,9518.0,2019-07-28
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.804225352112676,7.1,0.1,8.1,1.338821932178094,19.223965545262477,5.266666666666666,0.06666666666666687,356.55,50.10868913409076,923.0,2019-07-28
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-07-28
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-07-28
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,12.407932533930687,13.9,0.1,16.7,3.470609001304963,4.697603292054957,0.24000000000000377,2.842170943040401e-14,349.71666666666664,29.549795725529016,7589.0,2019-07-28
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-07-28
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,5.88200782268579,6.7,0.1,8.7,2.4568685911318418,7.050694444444446,2.5500000000000114,5.684341886080802e-14,247.4,21.977700566452803,767.0,2019-07-28
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-07-28
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-07-28
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,8.531621187800964,8.8,0.3,9.7,1.1431071953077685,1.3268039117630723,0.7333333333333485,2.842170943040401e-14,25.99333333333334,2.6441096769295065,4984.0,2019-07-28
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-07-28
244828000,Other ship,Undefined,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-07-28
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-07-28
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-07-28
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.497233242848194,16.1,0.1,20.7,6.065843831213005,11.950792557833665,0.6199999999999761,5.684341886080802e-14,342.79999999999995,40.716945560625845,9578.0,2019-07-28
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,0.11454545454545449,0.1,0.1,0.3,0.04479658476640832,,,,,,55.0,2019-07-28
265866000,Passenger ship,Passenger,220,30,109.0,1203285.0,15.206708749266,15.0,12.2,16.9,0.871839019318872,0.7141527748470138,0.21000000000000796,7.105427357601002e-15,17.293999999999997,2.0030957345216414,6812.0,2019-07-28
266262000,Passenger ship,Passenger,183,28,0.0,1429436.0,17.4233797832338,17.7,13.2,19.7,1.9027110814555759,0.7178045858108489,0.19909090909092697,3.552713678800501e-15,9.610000000000014,1.863991993956832,4521.0,2019-07-28
211417590,Fishing ship,Fishing,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-07-28
265463000,Passenger ship,Passenger,200,28,589.0,2092052.0,12.933870225494708,12.6,0.1,16.4,2.9778134061570887,4.87017070480819,0.2999999999999545,2.842170943040401e-14,319.5727272727273,26.827716792352724,4346.0,2019-07-28
236354000,General cargo ship,Cargo,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-07-28
218816000,General cargo ship,Cargo,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-07-28
518435000,General cargo ship,Cargo,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-07-28
577167000,Other ship,Spare 1,51,9,1543.0,119706.0,0.11043478260869566,0.1,0.1,0.2,0.030704914297449686,,,,,,115.0,2019-07-28
211333700,Oil products tanker,Tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-07-28
211215210,Passenger ship,Passenger,49,8,502.0,839800.0,4.359346011131725,6.0,0.1,11.0,3.903542495816306,12.314219047619048,0.68333333333333,2.842170943040401e-14,338.75,40.81249695861386,4312.0,2019-07-28
211543850,Passenger ship,Passenger,33,8,343.0,285993.0,7.16590909090909,7.4,0.7,8.4,1.332439050663676,24.028713450292404,2.8999999999999995,0.05000000000000071,325.6666666666667,73.24158859827226,132.0,2019-07-28
636017036,General cargo ship,Cargo,189,32,,10599.0,,,,,,,,,,,0.0,2019-07-28
211549170,Passenger ship,Passenger,24,7,1072.0,502777.0,5.968096723868955,6.6,0.1,7.9,1.689935574253016,29.26345238095238,10.820833333333312,0.01333333333337805,264.5583333333334,54.11409196793346,1282.0,2019-07-28
304877000,General cargo ship,Cargo,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-07-28
244847000,General cargo ship,Cargo,89,12,2.0,14532.0,,,,,,,,,,,0.0,2019-07-28
355524000,General cargo ship,Cargo,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28
250005054,General cargo ship,Cargo,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-07-28
211189000,Passenger ship,Passenger,172,26,138.0,503247.0,,,,,,,,,,,0.0,2019-07-28
230915000,General cargo ship,Cargo,139,24,294.0,343010.0,,,,,,,,,,,0.0,2019-07-28
248659000,General cargo ship,Cargo,195,32,,219308.0,,,,,,,,,,,0.0,2019-07-28
219083000,Oil products tanker,Tanker,141,22,1.0,90398.0,,,,,,,,,,,0.0,2019-07-28
210925000,General cargo ship,Cargo,169,27,0.0,16292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28
305203000,General cargo ship,Cargo,82,12,30.0,229379.0,,,,,,,,,,,0.0,2019-07-28
538007390,Oil products tanker,Tanker,251,44,,49553.0,,,,,,,,,,,0.0,2019-07-28
211130000,Other ship,Law enforcement,69,14,140.0,2187898.0,2.355324638096603,1.8,0.1,10.1,1.746864191211358,7.72016330161067,2.5183333333333167,0.013333333333321207,287.575,22.244048464699166,6977.0,2019-07-28
211343680,Passenger ship,Passenger,191,30,167.0,1679595.0,15.389980396427791,15.1,12.9,18.6,2.030032631086443,0.6914168700880787,0.28999999999999915,3.552713678800501e-15,11.706666666666734,1.5863288549979964,4591.0,2019-07-28
219000431,Passenger ship,Passenger,141,26,226.0,4063541.0,13.337897008942337,14.1,0.1,17.9,3.9826207744679873,3.7632060571422286,0.8160858585858577,3.552713678800501e-15,193.1,13.47344077643998,9729.0,2019-07-28
