mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-07-07
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-07-07
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-07-07
211223120,Other ship,Undefined,33,8,611.0,734304.0,6.606214350045032,8.6,0.1,11.3,4.2706140721727195,37.48180266325692,11.198412698412703,3.552713678800501e-15,301.07727272727277,72.42486955463744,3331.0,2019-07-07
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-07-07
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-07-07
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.4550141815235,13.8,0.1,17.0,3.987000604728652,12.86759658284765,1.3559090909091118,3.552713678800501e-15,312.76666666666665,40.7456652293198,9872.0,2019-07-07
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.635,7.1,0.3,8.8,1.4523977139533286,18.83589743589744,10.875000000000014,0.4250000000000682,287.1,46.17358643433476,160.0,2019-07-07
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-07-07
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-07-07
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,13.59086678301338,14.4,0.1,17.0,2.882539522910381,3.404501438378613,0.23999999999999488,3.552713678800501e-15,345.9111111111111,24.82610395711571,5157.0,2019-07-07
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-07-07
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,0.1054421768707483,0.1,0.1,0.3,0.02725880906448593,,,,,,441.0,2019-07-07
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-07-07
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-07-07
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-07-07
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-07
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-07-07
244828000,Other ship,Undefined,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-07
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,10.162981366459627,10.2,9.9,10.4,0.11426187910035195,0.594456800684342,0.45833333333328596,0.0033333333333587234,5.01666666666668,0.8666083281693823,805.0,2019-07-07
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-07-07
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-07-07
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.353909906396257,15.5,0.1,20.8,5.744123176692458,8.75544717188096,0.6800000000000637,2.842170943040401e-14,321.39941176470586,31.599051142327482,10256.0,2019-07-07
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-07
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,0.11359223300970873,0.1,0.1,0.2,0.03443819040963496,,,,,,103.0,2019-07-07
265866000,Passenger ship,Passenger,220,30,109.0,1203285.0,15.986001317523057,16.6,13.2,18.2,1.3968285437238164,0.6639703368721221,0.26131313131312695,7.105427357601002e-15,8.150000000000006,1.4045866628654147,6072.0,2019-07-07
266262000,Passenger ship,Passenger,183,28,0.0,1429436.0,15.617298874531052,15.5,11.9,19.4,1.436275047028922,0.6507566236159043,0.21777777777777985,2.842170943040401e-14,7.960000000000008,1.4922088175711083,4798.0,2019-07-07
211417590,Fishing ship,Fishing,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-07-07
265463000,Passenger ship,Passenger,200,28,589.0,2092052.0,13.02948663555367,12.8,0.1,17.2,3.572075650831565,5.249392663076341,0.3888888888888573,2.842170943040401e-14,321.95047619047614,28.569114733549746,4714.0,2019-07-07
236354000,General cargo ship,Cargo,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-07-07
218816000,General cargo ship,Cargo,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-07-07
