mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-07-29
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-07-29
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-07-29
211223120,Other ship,Undefined,33,8,611.0,734304.0,6.959304703476483,8.8,0.1,11.5,4.145383292327829,33.956906044902645,12.13055555555556,5.684341886080802e-14,327.675,64.12384814923801,5379.0,2019-07-29
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-07-29
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,0.1,0.1,0.1,0.1,0.0,,,,,,2.0,2019-07-29
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.98474783494651,14.0,0.1,18.1,4.1949250583593045,8.610593826223486,0.8481818181818213,2.842170943040401e-14,308.3,32.04650196549012,9815.0,2019-07-29
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.539003164556961,6.8,0.1,7.6,1.1485979418305212,16.204856630824374,4.1208333333333425,0.02666666666666373,248.47333333333333,38.500919372780686,1264.0,2019-07-29
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-07-29
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-07-29
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,13.361236547794894,14.2,0.1,18.0,3.2928049129216537,3.6616126334865244,0.21999999999998288,4.440892098500626e-16,287.5333333333333,25.47893589252085,4739.0,2019-07-29
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,8.13581560283688,8.8,0.1,9.3,2.1741184350065663,9.193285714285713,1.591666666666665,0.04999999999999716,219.83333333333331,31.049329897544947,282.0,2019-07-29
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,0.09999999999999999,0.1,0.1,0.1,1.5202354861220293e-17,,,,,,6.0,2019-07-29
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-07-29
211265530,General cargo ship,Cargo,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-07-29
212519000,General cargo ship,Cargo,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-07-29
219007678,Other ship,Military,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
305502000,General cargo ship,Cargo,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-07-29
244828000,Other ship,Undefined,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
246125000,General cargo ship,Cargo,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-07-29
230630000,General cargo ship,Cargo,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-07-29
377739000,General cargo ship,Cargo,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-07-29
211727510,Passenger ship,Passenger,170,27,320.0,3701330.0,13.739157209465999,16.2,0.1,20.7,5.81874168580237,11.704289328714728,0.46000000000000796,2.842170943040401e-14,340.25,42.696382469372686,11367.0,2019-07-29
477021900,General cargo ship,Cargo,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
219000692,Pleasure boat,Sailing,14,4,2657.0,273433.0,3.4353846153846157,3.7,0.1,4.8,1.2444519691966611,21.678947368421053,7.700000000000003,0.18333333333333712,343.8,53.694034621146656,130.0,2019-07-29
265866000,Passenger ship,Passenger,220,30,109.0,1203285.0,15.279584199584198,16.2,11.7,17.0,1.4308018165710472,0.5823969897587985,0.164545454545447,0.0009090909091042931,7.990000000000009,1.3755633951204804,4810.0,2019-07-29
266262000,Passenger ship,Passenger,183,28,0.0,1429436.0,17.901126379815274,18.1,13.8,19.3,1.0811438837471568,0.6352541321583663,0.13428571428568148,3.552713678800501e-15,9.4375,1.7459237148458109,4439.0,2019-07-29
211417590,Fishing ship,Fishing,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-07-29
265463000,Passenger ship,Passenger,200,28,589.0,2092052.0,13.017775398206398,13.0,0.1,18.0,4.037474050747273,5.651098511171661,0.3200000000000145,2.842170943040401e-14,297.2291666666667,29.204178371863524,7471.0,2019-07-29
236354000,General cargo ship,Cargo,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-07-29
218816000,General cargo ship,Cargo,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-07-29
518435000,General cargo ship,Cargo,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-07-29
577167000,Other ship,Spare 1,51,9,1543.0,119706.0,0.11214953271028037,0.1,0.1,0.3,0.03558216739564964,,,,,,107.0,2019-07-29
211333700,Oil products tanker,Tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-07-29
211215210,Passenger ship,Passenger,49,8,502.0,839800.0,4.535337852613165,5.1,0.1,10.7,4.291807629696238,11.371023647554262,0.5666666666666647,1.3877787807814457e-17,332.79999999999995,42.30611772859087,4573.0,2019-07-29
211543850,Passenger ship,Passenger,33,8,343.0,285993.0,5.898230088495575,6.35,0.3,8.0,1.6558573368975136,41.02487654320988,11.0,0.29999999999998295,348.6,92.1793032442227,226.0,2019-07-29
636017036,General cargo ship,Cargo,189,32,,10599.0,,,,,,,,,,,0.0,2019-07-29
211549170,Passenger ship,Passenger,24,7,1072.0,502777.0,6.086181818181818,6.7,0.1,7.3,1.5171059692592719,26.9622668997669,6.524166666666687,0.020000000000038654,353.7,58.598331433277586,1100.0,2019-07-29
304877000,General cargo ship,Cargo,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-07-29
244847000,General cargo ship,Cargo,89,12,2.0,14532.0,,,,,,,,,,,0.0,2019-07-29
355524000,General cargo ship,Cargo,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
250005054,General cargo ship,Cargo,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-07-29
211189000,Passenger ship,Passenger,172,26,138.0,503247.0,,,,,,,,,,,0.0,2019-07-29
230915000,General cargo ship,Cargo,139,24,294.0,343010.0,,,,,,,,,,,0.0,2019-07-29
248659000,General cargo ship,Cargo,195,32,,219308.0,,,,,,,,,,,0.0,2019-07-29
219083000,Oil products tanker,Tanker,141,22,1.0,90398.0,,,,,,,,,,,0.0,2019-07-29
210925000,General cargo ship,Cargo,169,27,0.0,16292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
305203000,General cargo ship,Cargo,82,12,30.0,229379.0,,,,,,,,,,,0.0,2019-07-29
538007390,Oil products tanker,Tanker,251,44,,49553.0,,,,,,,,,,,0.0,2019-07-29
211130000,Other ship,Law enforcement,69,14,140.0,2187898.0,5.469154463863958,7.3,0.1,10.5,3.654032253052818,6.695483019564416,0.7666666666666515,0.006666666666689025,189.88499999999996,20.435595490328478,4234.0,2019-07-29
211343680,Passenger ship,Passenger,191,30,167.0,1679595.0,14.385275819162175,14.8,12.9,17.3,0.9720139690444426,0.5233442331053529,0.14000000000000767,7.105427357601002e-15,8.433333333333366,1.271215298217773,4822.0,2019-07-29
219000431,Passenger ship,Passenger,141,26,226.0,4063541.0,13.358041301627033,14.3,0.1,18.3,3.7910647175250367,3.1059901520701523,0.6900000000000546,3.552713678800501e-15,188.95000000000002,9.858827003089816,9588.0,2019-07-29
211787800,Support ship,Pilot,15,5,3533.0,2123634.0,13.324397956701533,12.2,0.1,26.9,7.583749800894355,27.354246966300636,5.383763139797608,0.0575757575758189,315.4637566137566,56.32024348941594,4111.0,2019-07-29
219147000,Passenger ship,Passenger,171,21,,807092.0,,,,,,,,,,,0.0,2019-07-29
219017325,Other ship,Other,22,8,1378.0,3777560.0,3.3496720964671036,0.2,0.1,20.1,6.236048618165436,62.802248933757454,40.400000000000006,1.4210854715202004e-14,329.5,90.10728609648271,4727.0,2019-07-29
211227550,Passenger ship,Passenger,28,6,188.0,1134074.0,2.3953271028037384,0.1,0.1,8.4,3.1062382601601977,79.62380301080269,60.40833333333332,0.025000000000005684,356.7,107.74765363915733,3638.0,2019-07-29
211228710,Other ship,Other,65,12,39.0,112901.0,,,,,,,,,,,0.0,2019-07-29
566915000,Oil products tanker,Tanker,183,32,,10123.0,,,,,,,,,,,0.0,2019-07-29
305506000,General cargo ship,Cargo,161,25,5.0,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
211223780,Support ship,Tug,28,9,624.0,1143224.0,2.391295116772824,1.4,0.1,7.1,2.418830010342823,25.962083025327708,7.667424242424261,0.04999999999998295,194.61688311688317,50.57628009160481,1413.0,2019-07-29
212204000,General cargo ship,Cargo,100,20,28.0,138840.0,,,,,,,,,,,0.0,2019-07-29
211110430,Pleasure boat,Sailing,33,6,17.0,39657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
219423000,Passenger ship,Passenger,170,27,8.0,4070393.0,13.719129299897453,16.1,0.1,20.3,5.935611331794216,16.079498123116082,0.51111111111112,5.684341886080802e-14,342.45714285714286,45.63108107335072,10727.0,2019-07-29
211292150,Other ship,Other,20,6,237.0,78942.0,6.050356633380884,6.5,0.1,10.7,3.8456157617365583,27.6795183982684,2.5,0.00666666666660376,261.84999999999997,58.75032689621807,701.0,2019-07-29
219000429,Passenger ship,Passenger,141,26,15.0,4047213.0,12.639337676438654,13.5,0.1,17.6,4.135096953787799,11.244607146317735,0.8459090909090872,3.552713678800501e-15,316.2,37.84061133742895,9210.0,2019-07-29
354456000,General cargo ship,Cargo,190,32,,6641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
244130689,General cargo ship,Cargo,195,26,,326683.0,16.272491039426523,16.5,14.0,17.3,0.7777125574224473,1.0489702547685744,0.3500000000000085,2.842170943040401e-14,15.764285714285819,2.537898652515127,2232.0,2019-07-29
211222790,Support ship,Pilot,15,4,247.0,300685.0,0.10000000000000002,0.1,0.1,0.1,1.4176269004663433e-17,,,,,,24.0,2019-07-29
219081000,Oil products tanker,Tanker,141,22,14.0,91931.0,,,,,,,,,,,0.0,2019-07-29
211243240,Fishing ship,Fishing,26,7,304.0,106440.0,0.35714285714285715,0.4,0.1,0.5,0.12724180205607033,62.43333333333333,34.20000000000002,1.5,151.59999999999997,80.1008322886431,7.0,2019-07-29
211224660,Support ship,Tug,15,5,117.0,97726.0,,,,,,,,,,,0.0,2019-07-29
372030000,General cargo ship,Cargo,92,11,,12206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
211190000,Passenger ship,Passenger,142,24,23.0,3845233.0,12.794183336570208,14.1,0.1,18.6,4.315426947468762,13.611407249649009,0.983333333333352,0.004545454545457517,334.71666666666664,43.10957507577762,10298.0,2019-07-29
209325000,General cargo ship,Cargo,88,13,54.0,193764.0,9.05137987012987,9.2,3.3,9.9,0.8111673138510427,2.7659769937664676,0.16666666666666075,1.7763568394002505e-15,355.54,22.127567385357217,2464.0,2019-07-29
249517000,General cargo ship,Cargo,185,31,,11408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
212694000,General cargo ship,Cargo,83,13,43.0,97149.0,,,,,,,,,,,0.0,2019-07-29
219007679,Other ship,Military,29,7,11.0,13068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
211638130,Other ship,Other,49,10,738.0,409276.0,,,,,,,,,,,0.0,2019-07-29
245871000,General cargo ship,Cargo,95,13,13.0,50335.0,,,,,,,,,,,0.0,2019-07-29
219022256,Support ship,Pilot,20,6,1425.0,4820114.0,20.375343026827768,22.6,0.1,25.4,6.329422708842262,17.801028546917944,2.3400000000000034,0.003448275862126593,294.82548076923075,47.31805889354724,4883.0,2019-07-29
353977000,General cargo ship,Cargo,143,22,,6384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
211590700,Passenger ship,Passenger,25,8,2818.0,464640.0,0.09999999999999996,0.1,0.1,0.1,4.198470605256777e-17,,,,,,60.0,2019-07-29
211288480,Support ship,Tug,27,10,276.0,711300.0,,,,,,,,,,,0.0,2019-07-29
244679000,Pleasure boat,Sailing,30,6,369.0,105653.0,,,,,,,,,,,0.0,2019-07-29
309807000,General cargo ship,Cargo,90,13,3.0,48798.0,,,,,,,,,,,0.0,2019-07-29
231355000,General cargo ship,Cargo,138,22,0.0,10718.0,,,,,,,,,,,0.0,2019-07-29
215193000,Oil products tanker,Tanker,183,32,,6706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29
