mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-25
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-25
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-25
211223120,Other ship,33,8,611.0,734304.0,6.885122533073086,8.3,0.1,11.4,4.0307715361896115,38.5672098313341,15.18392857142851,0.019696969697008626,347.51000000000005,69.55111522441676,4611.0,2019-08-25
311045200,General cargo ship,87,13,18.0,70790.0,9.700000000000001,9.7,9.7,9.7,1.9459014222361975e-15,0.2999999999999545,0.2999999999999545,0.2999999999999545,0.2999999999999545,,6.0,2019-08-25
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-25
211188000,Passenger ship,141,24,99.0,4167266.0,12.434737604802814,13.4,0.1,17.0,3.911968179478112,7.8122015628280685,0.6880952380952436,3.552713678800501e-15,314.5,31.11887580943469,9661.0,2019-08-25
211543450,Passenger ship,26,6,351.0,568060.0,6.826021003500583,7.1,0.2,7.7,1.1179763780158007,19.143843648208467,5.25,0.008333333333325754,353.8,54.54298649972081,857.0,2019-08-25
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-25
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-25
265874000,Passenger ship,177,26,262.0,1832717.0,13.170669056152928,15.5,0.1,17.6,3.5937310429243126,5.307624768185744,0.1999999999999993,5.684341886080802e-14,270.12555555555554,28.558409900326758,3348.0,2019-08-25
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-25
211794540,Pleasure boat,11,7,1196.0,51216.0,0.10909090909090907,0.1,0.1,0.2,0.028936492084609695,,,,,,77.0,2019-08-25
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-25
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-25
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-25
