mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-29
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-29
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-29
211223120,Other ship,33,8,611.0,734304.0,7.199386234107847,9.2,0.1,11.6,4.034051463279506,39.037070765027664,13.199999999999996,0.00833333333333286,342.22857142857146,74.08575645311987,4562.0,2019-08-29
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-29
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-29
211188000,Passenger ship,141,24,99.0,4167266.0,12.184467438983242,13.4,0.1,15.5,3.867935229793949,11.224931059838497,0.6968181818181911,3.552713678800501e-15,309.4,39.708607077353356,8891.0,2019-08-29
211543450,Passenger ship,26,6,351.0,568060.0,6.783694267515925,7.0,0.3,8.0,1.1390624986348108,18.37066037735849,6.253333333333334,0.06666666666666554,346.23333333333335,45.93843908010906,785.0,2019-08-29
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-29
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-29
265874000,Passenger ship,177,26,262.0,1832717.0,17.389122807017547,17.6,15.5,18.1,0.606206255237179,0.5229186232224895,0.14000000000000057,2.842170943040401e-14,11.620000000000005,1.5186818383989897,5415.0,2019-08-29
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-29
211794540,Pleasure boat,11,7,1196.0,51216.0,3.026865671641791,4.4,0.1,5.3,2.313765269880836,14.500000000000004,1.737499999999983,0.05000000000001137,163.675,41.81676113041167,67.0,2019-08-29
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-29
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-29
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-29
