mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-09-09
538005553,Oil products tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-09-09
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-09-09
211223120,Other ship,33,8,611.0,734304.0,7.672162828947367,9.9,0.1,11.2,3.836790950498599,38.68921627453429,13.255714285714287,0.025000000000005684,334.15416666666664,74.85096572360872,2432.0,2019-09-09
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-09-09
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-09-09
211188000,Passenger ship,141,24,99.0,4167266.0,12.624329538877097,14.0,0.1,16.3,3.9718029808267326,9.042594660250431,0.7500000000000071,3.552713678800501e-15,259.0,29.95904788258699,10366.0,2019-09-09
211543450,Passenger ship,26,6,351.0,568060.0,6.990145985401461,7.0,0.3,45.1,3.607787361935272,19.145461724266067,4.275000000000002,0.0999999999999659,240.04538461538462,48.15554886032783,274.0,2019-09-09
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-09-09
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-09-09
265874000,Passenger ship,177,26,262.0,1832717.0,14.852014861388968,15.9,10.6,17.0,2.2896773659253062,0.4864781438074117,0.1666666666666643,0.0011111111111006267,14.908181818181788,1.5029531416784796,3499.0,2019-09-09
246355000,General cargo ship,80,9,113.0,99198.0,5.764253705618752,7.8,0.1,9.1,3.3721334242262238,7.517452735624165,1.466666666666697,5.684341886080802e-14,264.25,25.826488483311127,2901.0,2019-09-09
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-09-09
