mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
236039000,General cargo ship,82,12,21.0,121388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
211223120,Other ship,33,8,611.0,734304.0,7.048058252427184,9.5,0.1,11.1,4.000503989194585,28.581505048056524,10.761212121212097,0.008333333333382598,349.0238095238096,57.726583328357485,2060.0,2019-10-27
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-10-27
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-10-27
211188000,Passenger ship,141,24,99.0,4167266.0,11.674205956698538,13.1,0.1,16.4,3.9688603817789616,11.400462266841378,1.25,2.842170943040401e-14,266.03,36.40600811520183,9099.0,2019-10-27
211543450,Passenger ship,26,6,351.0,568060.0,6.129333333333334,6.4,0.3,7.4,1.2375927093699746,17.930900900900898,8.291666666666657,0.19999999999998863,311.65,43.87682558943841,225.0,2019-10-27
255805557,General cargo ship,149,22,59.0,269372.0,12.05929203539823,13.2,0.1,14.1,3.189948873966431,22.426871291881433,0.8333333333333215,0.023809523809518396,343.41764705882355,66.11286771607574,1582.0,2019-10-27
209223000,Oil products tanker,93,13,11.0,76727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
265874000,Passenger ship,177,26,262.0,1832717.0,11.914364418167159,14.0,0.1,16.0,3.4970872062418557,4.6925535780473515,0.38999999999998636,2.842170943040401e-14,353.6313131313131,27.54892397310547,7442.0,2019-10-27
246355000,General cargo ship,80,9,113.0,99198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
211794540,Pleasure boat,11,7,1196.0,51216.0,0.10697674418604648,0.1,0.1,0.2,0.025776963111323357,,,,,,43.0,2019-10-27
277504000,Passenger ship,199,26,128.0,701054.0,20.716738197424895,21.3,18.3,21.9,0.8873734666429971,0.5029444656650519,0.24206349206348676,0.002380952380960366,6.604545454545452,0.9881203881282699,932.0,2019-10-27
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-10-27
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-10-27
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
305502000,General cargo ship,88,13,14.0,59093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
246125000,General cargo ship,89,14,26.0,103144.0,8.871418918918918,8.7,7.4,10.8,0.7926138900728302,1.1784025540040588,0.7333333333333343,0.006666666666660603,24.64166666666665,2.217886290052332,4440.0,2019-10-27
230630000,General cargo ship,88,12,13.0,72089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
377739000,General cargo ship,88,11,42.0,111009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27
