mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-16
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-16
236039000,General cargo ship,82,12,21.0,121388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-16
211223120,Other ship,33,8,611.0,734304.0,7.104219590958019,9.2,0.1,11.2,4.036311745877536,34.42265721612305,11.558333333333337,0.01999999999998181,350.355,69.21178676628962,4645.0,2019-10-16
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-10-16
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-10-16
211188000,Passenger ship,141,24,99.0,4167266.0,12.35461847389558,13.7,0.1,15.9,3.9838945215468753,10.025636004461848,0.6833333333333371,0.002727272727270247,348.5,34.93159469470877,9960.0,2019-10-16
211543450,Passenger ship,26,6,351.0,568060.0,7.179693486590039,7.5,0.3,8.5,1.4863512053643924,19.90698653198653,4.849999999999994,0.10000000000002274,336.7,56.92667881446638,261.0,2019-10-16
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-10-16
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-10-16
265874000,Passenger ship,177,26,262.0,1832717.0,14.338178175092477,14.3,0.1,17.1,2.542576352219228,3.018752900721133,0.1833333333333229,4.440892098500626e-16,286.58000000000004,21.77029710412612,6488.0,2019-10-16
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-10-16
211794540,Pleasure boat,11,7,1196.0,51216.0,0.1,0.1,0.1,0.1,0.0,,,,,,10.0,2019-10-16
