mmsi,iwrap_type_from_dataset,org_type_info_from_data,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,Cargo,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-06-17
538005553,Oil products tanker,Tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-06-17
236039000,General cargo ship,Cargo,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-06-17
211223120,Other ship,Undefined,33,8,611.0,734304.0,7.725994014536126,10.2,0.1,11.6,4.075544097874479,32.019717882839636,8.736616161616157,0.020000000000038654,336.9888888888889,69.97962680124829,2339.0,2019-06-17
311045200,General cargo ship,Cargo,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-06-17
219005302,Fishing ship,Fishing,12,4,892.0,1444619.0,6.328759528759528,6.7,0.1,7.5,1.3476430546490212,10.26397378374979,1.7017216117216059,0.013186813186806035,141.50588235294114,28.556854794373837,1443.0,2019-06-17
211188000,Passenger ship,Passenger,141,24,99.0,4167266.0,12.350250027780865,13.6,0.1,16.1,3.970990842961927,10.06262722032924,0.6154761904761639,1.7763568394002505e-15,332.5,37.742887558786144,8999.0,2019-06-17
211543450,Passenger ship,Passenger,26,6,351.0,568060.0,6.39662027833002,6.6,0.1,7.5,1.063130997982299,15.522160493827162,2.874999999999986,0.10000000000000142,314.35,47.141946979012346,503.0,2019-06-17
255805557,General cargo ship,Cargo,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-06-17
209223000,Oil products tanker,Tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-06-17
265874000,Passenger ship,Passenger,177,26,262.0,1832717.0,14.436353916065224,15.7,9.1,17.4,2.6315860016985186,0.5050666376717755,0.13333333333333464,3.552713678800501e-15,13.509440559440606,1.595467692848986,3741.0,2019-06-17
246355000,General cargo ship,Cargo,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-06-17
211794540,Pleasure boat,Pleasure,11,7,1196.0,51216.0,4.5741538461538465,5.3,0.3,8.3,1.632031692521353,2.1902027027027016,0.6999999999999886,0.04999999999998295,41.599999999999966,5.658075065209505,325.0,2019-06-17
277504000,Passenger ship,Passenger,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-06-17
