mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-09-12
538005553,Oil products tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-09-12
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-09-12
211223120,Other ship,33,8,611.0,734304.0,7.342033235581623,9.3,0.1,11.2,3.8938664750299012,32.10269692218982,11.95999999999998,0.01666666666665151,342.04166666666663,65.73728504935279,3069.0,2019-09-12
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-09-12
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-09-12
211188000,Passenger ship,141,24,99.0,4167266.0,12.687156223419336,14.3,0.1,16.0,4.152227686093447,12.197434055306395,0.8880952380952181,3.552713678800501e-15,319.3,40.25533698912165,10581.0,2019-09-12
211543450,Passenger ship,26,6,351.0,568060.0,6.7335714285714285,7.0,0.9,7.6,0.9525375063339302,21.47141666666667,4.241666666666667,0.09999999999999432,341.90000000000003,66.12204104597906,280.0,2019-09-12
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-09-12
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-09-12
265874000,Passenger ship,177,26,262.0,1832717.0,16.926605832886025,17.1,14.7,17.8,0.7385554532982668,0.45334114852698926,0.13999999999998636,3.552713678800501e-15,12.630000000000024,1.3513101034099126,5589.0,2019-09-12
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-09-12
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-09-12
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-09-12
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-09-12
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-09-12
219007678,Other ship,29,7,5.0,13725.0,,,,,,,,,,,0.0,2019-09-12
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-09-12
244828000,Other ship,123,14,4.0,30960.0,,,,,,,,,,,0.0,2019-09-12
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-09-12
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-09-12
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-09-12
211727510,Passenger ship,170,27,320.0,3701330.0,13.47827903091061,16.1,0.1,20.3,5.695931288469543,12.372974431872294,0.5178571428571388,2.842170943040401e-14,348.0,46.56834432131144,10773.0,2019-09-12
477021900,General cargo ship,229,33,,9476.0,13.47827903091061,16.1,0.1,20.3,5.695931288469543,12.372974431872294,0.5178571428571388,2.842170943040401e-14,348.0,46.56834432131144,10773.0,2019-09-12
219000692,Pleasure boat,14,4,2657.0,273433.0,0.10000000000000002,0.1,0.1,0.1,1.4176269004663433e-17,,,,,,24.0,2019-09-12
265866000,Passenger ship,220,30,109.0,1203285.0,15.826412918108419,16.8,0.1,19.3,3.6332079146409755,6.608083229270727,0.3249999999999993,0.0011111111111112848,291.6333333333333,29.57839526586042,4335.0,2019-09-12
266262000,Passenger ship,183,28,0.0,1429436.0,16.42217289109428,16.5,14.0,19.7,1.2036763957175753,0.8102519081795403,0.16666666666667607,7.105427357601002e-15,16.362499999999983,2.0166550783991157,3829.0,2019-09-12
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-09-12
265463000,Passenger ship,200,28,589.0,2092052.0,14.634397380806222,16.0,0.1,17.0,3.6227712473321603,5.463003610122485,0.31181818181821086,3.552713678800501e-15,333.7402777777778,30.254282739220866,4887.0,2019-09-12
236354000,General cargo ship,89,12,117.0,214251.0,7.059424920127796,7.6,0.1,11.1,2.8127457132799596,4.387244893843807,0.7166666666666401,2.842170943040401e-14,165.62619047619052,15.142680749024233,2817.0,2019-09-12
218816000,General cargo ship,134,22,42.0,213047.0,11.3,11.3,11.3,11.3,0.0,,,,,,4.0,2019-09-12
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-09-12
577167000,Other ship,51,9,1543.0,119706.0,,,,,,,,,,,0.0,2019-09-12
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-09-12
211215210,Passenger ship,49,8,502.0,839800.0,6.653703703703704,9.0,0.1,10.4,3.994840807522981,7.021432832640885,0.3333333333333428,3.552713678800501e-15,297.72,28.352755130618995,2754.0,2019-09-12
211543850,Passenger ship,33,8,343.0,285993.0,5.572670807453417,6.2,0.2,7.4,1.7242747597772718,47.74298941798942,7.100000000000023,0.024999999999977263,343.6,99.2983881778212,161.0,2019-09-12
636017036,General cargo ship,189,32,,10599.0,5.572670807453417,6.2,0.2,7.4,1.7242747597772718,47.74298941798942,7.100000000000023,0.024999999999977263,343.6,99.2983881778212,161.0,2019-09-12
