mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-10-04
211223120,Other ship,33,8,611.0,734304.0,7.628384279475982,9.6,0.1,11.1,3.7679139629350997,35.617356901372865,13.91237373737375,0.049999999999954525,350.70000000000005,69.18666693549842,2290.0,2019-10-04
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-10-04
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-10-04
211188000,Passenger ship,141,24,99.0,4167266.0,13.010551809288632,14.5,0.1,17.1,4.0086935080081,9.264933647038582,0.9211111111111219,2.842170943040401e-14,303.05,35.06889386041111,10529.0,2019-10-04
211543450,Passenger ship,26,6,351.0,568060.0,6.797014925373134,7.1,0.5,7.5,1.1532197684578704,18.035772357723577,7.164999999999907,0.25,302.1,49.83181248905584,134.0,2019-10-04
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-10-04
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-10-04
265874000,Passenger ship,177,26,262.0,1832717.0,13.560675256891209,14.3,0.1,17.6,3.4483012060870704,3.815514742334103,0.18333333333333712,2.842170943040401e-14,291.44696969696975,23.57371516336752,6131.0,2019-10-04
246355000,General cargo ship,80,9,113.0,99198.0,7.603208556149732,7.9,0.1,8.8,0.9249826014583661,1.7929200359389021,0.5857142857142321,2.842170943040401e-14,94.88333333333335,6.092403174577252,2057.0,2019-10-04
211794540,Pleasure boat,11,7,1196.0,51216.0,0.1,0.1,0.1,0.1,0.0,,,,,,9.0,2019-10-04
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-10-04
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-10-04
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-10-04
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-10-04
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-10-04
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-10-04
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-10-04
211727510,Passenger ship,170,27,320.0,3701330.0,13.295750520537572,15.8,0.1,20.5,5.549284577164016,9.347534387420447,0.4758838383838224,2.842170943040401e-14,332.85,33.56532308289151,10566.0,2019-10-04
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
219000692,Pleasure boat,14,4,2657.0,273433.0,0.09999999999999999,0.1,0.1,0.1,1.5202354861220293e-17,,,,,,6.0,2019-10-04
265866000,Passenger ship,220,30,109.0,1203285.0,,,,,,,,,,,0.0,2019-10-04
266262000,Passenger ship,183,28,0.0,1429436.0,16.419318701417467,16.8,12.4,18.6,1.3477236077454857,0.7528383480076487,0.1699999999999875,3.552713678800501e-15,11.730000000000047,1.9427105487379288,4374.0,2019-10-04
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-10-04
265463000,Passenger ship,200,28,589.0,2092052.0,13.212271402067321,13.9,0.1,16.9,3.6277990024452778,5.095647501132071,0.3859126984126817,3.552713678800501e-15,293.11904761904765,24.347958191687308,7546.0,2019-10-04
236354000,General cargo ship,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-10-04
218816000,General cargo ship,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-10-04
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-10-04
577167000,Other ship,51,9,1543.0,119706.0,,,,,,,,,,,0.0,2019-10-04
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-10-04
211215210,Passenger ship,49,8,502.0,839800.0,7.305856515373352,9.0,0.1,11.1,3.383168113168659,12.637243203794927,0.5649999999999977,5.684341886080802e-14,333.8416666666667,47.49236988747493,1366.0,2019-10-04
211543850,Passenger ship,33,8,343.0,285993.0,5.9523809523809526,6.7,0.4,7.3,1.8094923281080795,162.58484848484846,23.5,2.0666666666667197,352.8999999999999,240.38312294747274,42.0,2019-10-04
636017036,General cargo ship,189,32,,10599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
211549170,Passenger ship,24,7,1072.0,502777.0,6.28781725888325,6.8,0.2,7.6,1.5711213359093532,33.361805555555556,7.733333333333334,0.05000000000006821,358.25,77.27505547047878,197.0,2019-10-04
304877000,General cargo ship,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-10-04
244847000,General cargo ship,89,12,2.0,14532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
355524000,General cargo ship,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
250005054,General cargo ship,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-10-04
211189000,Passenger ship,172,26,138.0,503247.0,13.022010004547523,13.9,0.1,16.4,3.211908766367243,3.848679367622098,0.3666666666666458,0.009090909090900823,324.3833333333333,24.049673963635083,2199.0,2019-10-04
230915000,General cargo ship,139,24,294.0,343010.0,,,,,,,,,,,0.0,2019-10-04
248659000,General cargo ship,195,32,,219308.0,,,,,,,,,,,0.0,2019-10-04
219083000,Oil products tanker,141,22,1.0,90398.0,,,,,,,,,,,0.0,2019-10-04
210925000,General cargo ship,169,27,0.0,16292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04
305203000,General cargo ship,82,12,30.0,229379.0,7.35,7.5,0.1,9.1,1.2508658359859084,1.925012914762567,1.0500000000000114,1.4210854715202004e-14,203.1,8.248095219946507,4020.0,2019-10-04
538007390,Oil products tanker,251,44,,49553.0,,,,,,,,,,,0.0,2019-10-04
211130000,Other ship,69,14,140.0,2187898.0,4.096754265542263,1.3,0.1,13.0,4.358965567032146,15.51906658072613,1.7902380952380952,1.4210854715202004e-14,311.35833333333335,42.292898748288145,10198.0,2019-10-04
211343680,Passenger ship,191,30,167.0,1679595.0,14.91895672206681,15.9,0.1,18.5,2.7566209776142294,5.662493741509229,0.21651515151515177,3.552713678800501e-15,320.3666666666665,30.17104596954918,6077.0,2019-10-04
219000431,Passenger ship,141,26,226.0,4063541.0,12.270793325254031,14.0,0.1,17.4,4.504092650160612,16.101124399416396,1.4499999999999957,3.552713678800501e-15,322.71000000000004,47.98963103781942,10727.0,2019-10-04
211787800,Support ship,15,5,3533.0,2123634.0,14.58559670781893,19.1,0.1,24.2,7.777038541940087,25.27328148160452,4.125915032679771,0.024999999999977263,346.96875000000006,55.05351267750402,2430.0,2019-10-04
219147000,Passenger ship,171,21,,807092.0,,,,,,,,,,,0.0,2019-10-04
