mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
211721230,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3.5911368015414262,0.0,0.0,150.06416184971096,0.0
304908000,9356402,0,UNISPIRIT,,Other ship,Undefined,,,132,-1,-1,-1,-1,-1,16,119,13,8,8,0,8.161766639877255,5.280324395411704,148.87776722437349,156.3842039891868,0.0
276007160,9833412,0,DARSS,,Other ship,Other,,,24,-1,-1,-1,-1,-1,6,15,9,3,3,0,23.304694338557113,1.5328391924325848,242.78067203162502,243.6139912466469,0.0
211209380,0,0,RUEGEN,,Other ship,Law enforcement,,,28,-1,-1,-1,-1,-1,6,14,14,3,3,0,2.640604949587534,1.7574091047968226,294.5627864344638,177.0692331194622,0.0
219024780,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.6407765450267454,2.369597363342352,153.13652105713052,226.36936912325845,0.0
219019954,0,0,BB-HAV,,Other ship,Law enforcement,,,6,-1,-1,-1,-1,-1,2,4,2,1,1,0,5.332380952380952,0.0,0.0,170.35047619047623,0.0
234638000,8949721,0,NATO WARSHIP,,Other ship,Military,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,14.904235907461713,19.380905832518735,258.88628217660477,262.60518084066473,0.0
249110000,9593505,0,PIONEERING SPIRIT,,Other ship,Undefined,,,382,-1,-1,-1,-1,-1,124,140,242,62,62,0,8.927316955351598,12.85171830791526,170.99893037057484,170.6627941480919,0.0
220435000,0,0,DNK NAVY PATROL P524,,Other ship,Military,,,43,-1,-1,-1,-1,-1,9,24,19,3,6,0,14.479166158857483,2.6919529787163325,175.51886280288508,174.70521067618026,0.0
305551000,9418999,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,13.20474821675716,7.828244437346958,153.52336846587883,155.88341318002767,0.0
211211500,0,0,RHEIN,,Other ship,Military,,,101,-1,-1,-1,-1,-1,16,67,34,2,14,0,7.33206038752175,3.9918877590339945,165.6166519970309,168.80940736023624,0.0
941205975,0,0,ANCHORBUOYL423 11.9V,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1.2395348837209301,0.0,0.0,177.83837209302325,0.0
