mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
219019933,9684304,0,WORLD BORA,,Fast ferry,HSC,,,31,-1,-1,-1,-1,-1,13,16,15,9,4,0,16.896253229974157,2.5865633074935404,90.96304909560723,89.93865633074935,-0.19245478036175706
244650648,9797711,0,SEAZIP 5,,Fast ferry,HSC,,,26,-1,-1,-1,-1,-1,10,16,10,5,5,0,10.832201417539405,2.3964455728340206,172.10197820797632,170.77058076801015,0.0
219004445,0,0,KATIMAJE IV,,Fast ferry,HSC,,,10,-1,-1,-1,-1,-1,3,7,3,1,2,0,9.394265232974911,0.0,0.0,306.2903225806452,0.0
235063686,0,0,SOLWAY-SPIRIT,,Fast ferry,HSC,,,15,-1,-1,-1,-1,-1,6,7,8,3,3,0,18.920607476635514,1.0,69.41588785046729,73.38077102803737,0.0
235097729,0,0,COMMODORE P,,Fast ferry,HSC,,,18,-1,-1,-1,-1,-1,6,7,11,3,3,0,19.44458021284982,1.4562278281434768,189.87337406385495,188.52096964919195,0.0
219019934,9684316,0,WORLD CALIMA,,Fast ferry,HSC,,,31,-1,-1,-1,-1,-1,13,16,15,9,4,0,14.743260066134994,2.3999999999999995,80.87103676327563,84.59169422291383,-0.07220385139078007
219021389,0,0,GRIBBEN III,,Fast ferry,HSC,,,14,-1,-1,-1,-1,-1,5,10,4,3,2,0,12.780555555555557,0.0,0.0,32.05416666666667,0.0
368926280,9677557,0,CARSON CITY,,Fast ferry,HSC,,,103,-1,-1,-1,-1,-1,29,39,64,28,1,0,7.334315990173431,4.179518204817953,206.27063396032707,178.8259634070326,-0.6570380962857039
219016663,9646132,0,BRINGER,,Fast ferry,HSC,,,21,-1,-1,-1,-1,-1,6,11,10,3,3,0,15.921164740539316,2.0999999999999996,231.25062315884887,186.21815091774306,0.0
235103032,0,0,LIEUTENANT P,,Fast ferry,HSC,,,18,-1,-1,-1,-1,-1,6,6,12,3,3,0,21.567103825136613,1.0,261.0625683060109,261.6118306010929,0.0
244830667,9758686,0,SEAZIP 3,,Fast ferry,HSC,,,26,-1,-1,-1,-1,-1,10,17,9,5,5,0,9.755203463203463,2.322614718614718,193.34709956709958,189.99220779220778,0.0
244012819,0,0,COOPER,,Fast ferry,HSC,,,12,-1,-1,-1,-1,-1,5,7,5,1,4,0,35.78306636155607,0.8247139588100685,0.0,36.993058733791,0.0
219017604,0,0,NICO LINE,,Fast ferry,HSC,,,11,-1,-1,-1,-1,-1,4,3,8,1,3,0,10.776000000000002,0.0,0.0,67.86399999999999,0.0
244710993,0,0,MYOPARO,,Fast ferry,HSC,,,8,-1,-1,-1,-1,-1,3,3,5,2,1,0,4.442174197773412,0.0,177.7216764898494,226.8771447282253,0.0
982195930,0,0,,,Fast ferry,HSC,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3.3400000000000003,0.0,0.0,166.05999999999997,0.0
253113000,0,0,GEOSURVEYOR X,,Fast ferry,HSC,,,20,-1,-1,-1,-1,-1,8,6,14,4,4,0,10.716579616981386,1.5790009374581493,175.17543859649123,179.69925003348067,0.0
235095773,0,0,NJORD AVOCET,,Fast ferry,HSC,,,21,-1,-1,-1,-1,-1,8,18,3,4,4,0,6.685031999453391,1.7993850638850306,205.46065547634774,202.4096021135582,0.0
219024900,9822774,0,UMOE RAPID,,Fast ferry,HSC,,,27,-1,-1,-1,-1,-1,10,12,15,5,5,0,31.762038382139313,3.1730866274179985,162.43787751357138,160.48084715956878,0.0
211269660,0,0,WINDCAT 28,,Fast ferry,HSC,,,18,-1,-1,-1,-1,-1,6,8,10,3,3,0,22.149469289347568,1.867933903737026,145.45314751109936,155.55893681455998,0.0
211269690,0,0,WINDCAT 35,,Fast ferry,HSC,,,19,-1,-1,-1,-1,-1,7,4,15,3,4,0,19.786301578439833,1.9715779322945743,141.61645434705375,148.27224534334871,0.0
211269680,0,0,WINDCAT 34,,Fast ferry,HSC,,,18,-1,-1,-1,-1,-1,6,8,10,3,3,0,0.0018705035971223023,1.8388489208633094,72.17697841726618,221.72676258992806,0.0
