mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
538005553,9436393,0,BRENTHOLMEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,22,126,18,11,11,0,11.2181906261354,6.880537725566187,152.72193290541358,152.9713939687538,0.0
209223000,9246918,0,AMETHYST,,Oil products tanker,Tanker,,,93,-1,-1,-1,-1,-1,13,74,19,7,6,0,10.36542546952181,6.087253509194937,163.85422341548608,162.51833904622885,0.0
248595000,9198290,0,ANGELICA AN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,16,16,0,12.338601271571298,11.803814713896458,178.39782016348775,176.96548592188918,0.7009990917347865
211333700,9212345,0,FINJA,,Oil products tanker,Tanker,,,68,-1,-1,-1,-1,-1,12,58,10,7,5,0,7.97215906593165,3.430213031589869,195.34234519382093,184.1969210209339,0.0
219083000,9221267,0,TERNVIK,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,22,115,26,11,11,0,11.429756189296223,8.430352441425695,136.88289563928404,137.9928051505564,0.0
538007390,9780251,0,FRONT CASTOR,,Oil products tanker,Tanker,,,251,-1,-1,-1,-1,-1,44,214,37,17,27,0,12.088973422396222,11.388973422396223,160.79615764938552,160.69938046132424,0.006157043973119679
566915000,9242326,0,MTM MANILA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,12,20,0,11.187701274325793,11.312535809542627,235.92047811913466,238.40309196878397,3.9513978069742173e-05
219081000,9277371,0,TERNVAG,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,22,113,28,16,6,0,11.809759493533193,8.10457625828067,172.52755871251264,172.19244759656695,-0.06532616853944806
215193000,9506693,0,GOLD POINT,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,16,16,0,11.071682075753056,11.352818371607517,229.26155681479273,232.86400238592304,0.28094243960632265
245405000,9402653,0,STAR CURACAO,,Oil products tanker,Tanker,,,110,-1,-1,-1,-1,-1,14,93,17,7,7,0,10.52817283531933,4.8011314763145325,170.00614296064498,170.31196836799185,0.0
219018272,9308900,0,PACIFIC,,Oil products tanker,Tanker,,,115,-1,-1,-1,-1,-1,17,91,24,9,8,0,11.493339133336512,6.647720122038422,189.24010821375794,187.5333293607284,-0.15955332030318922
538007533,9327360,0,ADVANTAGE PARTY,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,27,147,36,22,5,0,10.082932072665029,10.045747791622944,229.72360390834345,221.02893559791744,0.0
241604000,9787182,0,MINERVA ZENOBIA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,214,36,28,16,0,10.81639937920331,11.72798758406622,164.53724780134505,164.9424857734092,0.051448525607863435
218779000,9628489,0,ANNIKA,,Oil products tanker,Tanker,,,73,-1,-1,-1,-1,-1,12,57,16,4,8,0,7.474076073213903,3.4773944292077577,159.35830204949653,170.66724614706325,0.020152464128947754
356075000,9397793,0,SHANGHAI DAWN,,Oil products tanker,Tanker,,,246,-1,-1,-1,-1,-1,42,206,40,17,25,0,11.392281616688395,11.366097969826784,172.62294654498044,173.29552616874653,0.0
218292000,9423449,0,SEAPIKE,,Oil products tanker,Tanker,,,200,-1,-1,-1,-1,-1,32,167,33,16,16,0,12.275948709536307,8.880920548993878,195.66741852580927,197.45553778433947,0.0
218057000,9380477,0,SEASPRAT,,Oil products tanker,Tanker,,,188,-1,-1,-1,-1,-1,32,164,24,16,16,0,12.063468836930332,8.913627573654875,186.53523748461754,186.31499157195893,0.0
565580000,9240897,0,TORM GERD,,Oil products tanker,Tanker,,,185,-1,-1,-1,-1,-1,32,154,31,8,24,0,12.436378750692741,9.765046314622753,171.6906816562426,167.68458554350408,0.0
248536000,9158161,0,LOVELY LADY,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,156,26,25,7,0,11.866872152238004,10.8,227.99490753149288,235.95215759849907,0.0
255806192,9327047,0,AGNES ESSBERGER,,Oil products tanker,Tanker,,,126,-1,-1,-1,-1,-1,19,110,16,9,10,0,10.73899047531404,7.4897032163069985,178.9423089311186,177.9977260387429,-0.002564763263240234
236668000,9020429,0,KEY WEST,,Oil products tanker,Tanker,,,90,-1,-1,-1,-1,-1,14,74,16,10,4,0,12.208905248159583,5.7563682419061175,178.16306498852214,172.70194332304283,0.6583630174938652
230964000,9255282,0,FUTURA,,Oil products tanker,Tanker,,,170,-1,-1,-1,-1,-1,24,135,35,12,12,0,12.088698887239119,9.949742246542437,201.43602876161557,201.46765819722728,0.0
220018000,8416786,0,ORANESS,,Oil products tanker,Tanker,,,79,-1,-1,-1,-1,-1,13,64,15,8,5,0,7.384562553722213,4.125151264894746,211.32965634638396,204.20038764262725,0.0
477547300,9387920,0,AEGEAN WAVE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,8,24,0,11.862772925764192,11.699999999999998,237.53329694323145,236.99590611353713,0.0
220498000,9322712,0,BRO NORDBY,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,110,34,12,11,0,7.137024707797011,7.17503328894807,219.8765349903832,245.04945258174286,0.01927060216008285
246823000,9480992,0,URSULA ESSBERGER,,Oil products tanker,Tanker,,,99,-1,-1,-1,-1,-1,17,80,19,8,9,0,10.650242012412704,6.6826163249443535,173.74903724989107,173.12632576872798,0.0
220620000,9390769,0,TORM LENE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,161,22,26,6,0,11.625548504079784,10.619891205802357,202.0543970988214,203.26527651858567,0.0
266266000,9371878,0,ASTRAL,,Oil products tanker,Tanker,,,130,-1,-1,-1,-1,-1,20,105,25,19,1,0,10.37344143965986,7.92277648687398,148.127799475948,149.30987294210706,0.0
235113758,9724544,0,BRITISH NIMBUS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,23,9,0,11.697757959868735,9.298572108519751,176.13762869811367,178.24349307347376,0.20455422230015782
374558000,9280196,0,SUKRAN C,,Oil products tanker,Tanker,,,97,-1,-1,-1,-1,-1,14,85,12,4,10,0,9.153824307119773,5.851307413573595,254.26432278914896,251.72833219077467,0.0
538005391,9697600,0,STI CONNAUGHT,,Oil products tanker,Tanker,,,256,-1,-1,-1,-1,-1,43,214,42,29,14,0,12.137668030391586,11.224079485680887,163.3385447106955,165.92067504383402,0.0
211688230,0,0,EVENTUM,,Oil products tanker,Tanker,,,86,-1,-1,-1,-1,-1,10,86,0,10,0,0,1.0593900634753972,2.4741421276189564,172.3900634753973,40.08503794206081,0.0
538003352,9397327,0,AL KHARAITIYAT,,Oil products tanker,Tanker,,,315,-1,-1,-1,-1,-1,50,250,65,35,15,0,15.780362641122135,10.847479758239253,167.0600980727563,166.2750028509522,-0.007594936708860749
219571000,9274654,0,MAERSK EDWARD,,Oil products tanker,Tanker,,,186,-1,-1,-1,-1,-1,31,154,32,20,11,0,12.352902133423635,10.196338187154307,230.02490123038717,233.50082402076984,0.0
266476000,9410519,0,NEPTUNUS,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,17,96,23,15,2,0,9.947015438012944,6.434576448895477,211.49088904154164,209.35977801077405,0.0
566579000,9725639,0,HAFNIA SUNDA,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,28,149,35,22,6,0,11.997705738632979,10.348577259996425,200.80022048745604,201.62071837196828,0.16988707466777903
236283000,9268277,0,PAUL E,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,17,100,20,7,10,0,10.233120015752684,5.986606937744084,205.44639165107807,203.1993042565062,0.0
248043000,9480368,0,AMUR STAR,,Oil products tanker,Tanker,,,128,-1,-1,-1,-1,-1,20,109,19,9,11,0,9.961515288447055,7.772199628458101,187.60405683586885,184.8145102174022,0.0
219082000,9232955,0,TERNHAV,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,22,115,26,19,3,0,11.287335150033966,8.541031146785768,120.48127210687822,120.5822083063301,-0.19596708075989103
256448000,9476824,0,HAFNIA LEO,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,146,37,6,26,0,12.491530718500522,10.837209302325581,207.12912183269697,207.9160013884068,0.38615064213814654
255803560,9344320,0,M/T NARCEA,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,15,77,23,9,6,0,9.755908928783738,5.913897475528079,175.92926921095392,176.4169163397139,0.0
212182000,9299862,0,BALTIC ADVANCE,,Oil products tanker,Tanker,,,181,-1,-1,-1,-1,-1,27,147,34,16,11,0,11.597132578785711,9.870547397652205,211.57018134388017,207.21848150797325,0.0
538003450,9394959,0,SEAWAYS YOSEMITE,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,210,40,12,32,0,12.131713911191218,14.15332623300016,240.02375880714402,239.06677044076685,0.0
257159000,8920282,0,LISTRAUM,,Oil products tanker,Tanker,,,101,-1,-1,-1,-1,-1,18,11,90,11,7,0,11.373295599013895,6.732674088240823,148.13757918126845,149.44028433399296,0.0
564739000,9439826,0,EVA SCHULTE,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,25,120,25,10,15,0,10.010028475418022,7.079308762601386,177.9354782115818,178.75610332123244,0.0
257772000,9278507,0,STAVANGER BREEZE,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,149,33,10,22,0,11.259604957397368,11.07955073586367,234.1130906274206,230.02190162664604,0.0
229831000,9403906,0,NORDIC HENRIETTE,,Oil products tanker,Tanker,,,106,-1,-1,-1,-1,-1,17,73,33,16,1,0,11.07898313027179,6.7119845360824755,170.363167760075,170.04276007497657,0.0
240290000,9288708,0,DELTA VICTORY,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,46,212,37,27,19,0,11.185923241047789,13.820678131667565,233.23960823629213,234.78036554330222,0.0
220442000,9336696,0,ORAHOLM,,Oil products tanker,Tanker,,,107,-1,-1,-1,-1,-1,16,91,16,14,2,0,12.812978335233748,5.551598631698974,192.82754846066135,191.48632383124286,0.0
636017417,9761164,0,NAVIGATOR LUGA,,Oil products tanker,Tanker,,,160,-1,-1,-1,-1,-1,26,126,34,20,6,0,13.810005773901965,8.406302512642855,214.5182873412177,216.22513538804603,0.0
249598000,9447067,0,SELENKA,,Oil products tanker,Tanker,,,132,-1,-1,-1,-1,-1,19,104,28,16,3,0,11.890802738607455,7.703671367105304,160.41807732169215,160.99249709494046,-1.0202600420841053
477617300,9464560,0,ATLANTIC SYMPHONY,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,28,149,35,20,8,0,12.52812782634911,11.199999999999998,233.5417545975279,233.90714501055172,0.0
248902000,9379612,0,FOS DA VINCI,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,27,17,0,11.721858071505958,13.300000000000004,96.84344528710726,95.92930660888408,-0.15736728060671723
255804460,9480980,0,JOHANN ESSBERGER,,Oil products tanker,Tanker,,,98,-1,-1,-1,-1,-1,16,78,20,8,8,0,10.154549273586557,6.799859968492912,180.00460353579555,178.74499212322775,0.0
219011922,9341419,0,SCANDINAVIA,,Oil products tanker,Tanker,,,83,-1,-1,-1,-1,-1,13,68,15,7,6,0,7.446824679197368,4.973094903711115,207.43917736008774,185.88790857846436,0.0
249080000,9260847,0,SCOT LEIPZIG,,Oil products tanker,Tanker,,,117,-1,-1,-1,-1,-1,18,90,27,11,7,0,11.383811630781375,6.624278399235555,166.88978905057178,166.32297697317173,0.0
370756000,9555292,0,T MATTERHORN,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,147,33,12,20,0,10.52028558125097,11.055455533136739,241.32050287133322,241.5450876920689,0.0
538007848,9829899,0,NAVIG8 PRIDE_LHJ,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,212,38,29,15,0,11.909891031014249,13.565856384464933,232.64906398435318,231.6396479463537,0.5271863649063984
229192000,9318230,0,PALLAS GLORY,,Oil products tanker,Tanker,,,93,-1,-1,-1,-1,-1,14,69,24,11,3,0,7.705194931773879,5.317105263157894,181.01839668615983,189.944395711501,0.0
538007532,9327384,0,ADVANTAGE POINT,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,27,149,34,22,5,0,3.9698376015849095,9.901297066775577,255.11579550876394,223.9228789149092,3.9269354392179117e-07
636015736,9655509,0,SIBUR VORONEZH,,Oil products tanker,Tanker,,,159,-1,-1,-1,-1,-1,25,125,34,10,15,0,14.77078078564867,8.466465661641543,225.66780137245365,226.4078435186686,0.2691111471335171
248993000,9309435,0,MINERVA ALICE,,Oil products tanker,Tanker,,,253,-1,-1,-1,-1,-1,44,209,44,24,20,0,11.540406512022447,11.01623764314378,163.44830511239437,163.20874359727253,0.004391373854034127
538005405,9696553,0,STI ACTON,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,21,6,0,12.205697812663795,10.636353757846157,229.88683635247946,229.71876046687032,0.0
247604000,9220354,0,TURCHESE,,Oil products tanker,Tanker,,,136,-1,-1,-1,-1,-1,21,105,31,12,9,0,11.40789686519362,8.169522176571448,163.71530361360033,164.1789063763709,0.029708679758014948
247245200,9396737,0,ISOLA BIANCA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,153,30,15,17,0,12.245700245700245,10.71744471744472,229.07534807534807,232.90289380289383,0.0
215064000,9344198,0,B GAS MARINER,,Oil products tanker,Tanker,,,88,-1,-1,-1,-1,-1,15,71,17,12,3,0,7.817642127724431,5.8791952446273426,191.38675506782502,191.7501828989483,0.0
220546000,9350757,0,JUTLANDIA SWAN,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,23,123,24,7,16,0,10.15099921925295,8.279328009642912,183.67255194707357,183.53630610763352,0.0
310654000,9592214,0,STENA SUNRISE,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,233,41,25,23,0,10.364489694561708,12.264812515520237,177.29053886267693,179.04479761609136,0.0
258764000,9331098,0,BERGEN TROLL,,Oil products tanker,Tanker,,,59,-1,-1,-1,-1,-1,11,50,9,7,4,0,6.064516018208366,4.3140688033086905,164.39337072787214,166.086107598491,0.0
212947000,9156981,0,ROSSINI,,Oil products tanker,Tanker,,,94,-1,-1,-1,-1,-1,12,77,17,8,4,0,9.63178449453552,4.619907786885246,155.44499658469945,160.03223360655738,6.830601092896175e-06
209221000,9684122,0,TRAVIATA,,Oil products tanker,Tanker,,,104,-1,-1,-1,-1,-1,17,80,24,15,2,0,11.754580743157716,6.859010998284155,194.4649095665382,194.17007960394926,0.01254535737391352
566414000,9645413,0,SPIRIT II,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,45,210,42,14,31,0,11.30245028221765,12.02268818905945,165.34048108877988,166.27339768950785,0.0029514163633486334
259319000,9108740,0,BERGSTRAUM,,Oil products tanker,Tanker,,,123,-1,-1,-1,-1,-1,20,103,20,10,10,0,12.007610012111426,6.831972974898478,168.53616804008644,166.9841542188131,0.0
247698000,9114969,0,SAPPHIRE,,Oil products tanker,Tanker,,,142,-1,-1,-1,-1,-1,22,115,27,11,11,0,11.220347221774531,7.651904046622873,166.9351199417214,166.94082402315672,0.0212974722306388
256122000,9287883,0,THE DEPUTY,,Oil products tanker,Tanker,,,105,-1,-1,-1,-1,-1,16,80,25,10,6,0,10.724665237266878,6.216210202678102,174.1859298515312,174.72650997208623,0.0
259372000,9118496,0,CHRISTINA,,Oil products tanker,Tanker,,,124,-1,-1,-1,-1,-1,20,99,25,10,10,0,11.626503183211506,7.071160496738191,171.2287392910477,169.726432445178,0.0
219021321,9427524,0,SILVER KENNA,,Oil products tanker,Tanker,,,92,-1,-1,-1,-1,-1,15,80,12,6,9,0,9.390075483733789,5.294335176128712,189.0269154440428,182.3814019420228,0.0
319061700,9330783,0,MID OSPREY,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,25,117,27,17,8,0,13.503233830845772,6.0,128.2860696517413,127.42213930348258,0.0
219178000,9318228,0,SCORPIUS,,Oil products tanker,Tanker,,,130,-1,-1,-1,-1,-1,20,105,25,6,14,0,11.235687863308087,7.411960542540074,167.69623040338206,168.88034172978686,0.0
211135000,9298193,0,SEASHARK,,Oil products tanker,Tanker,,,178,-1,-1,-1,-1,-1,28,19,159,14,14,0,12.169664130351242,9.775136423026671,195.31842287295365,197.56392027258983,0.0
256398000,9291597,0,YM JUPITER,,Oil products tanker,Tanker,,,148,-1,-1,-1,-1,-1,21,123,25,2,19,0,10.056356602778266,8.790610163530863,255.16950940742043,255.22576050641814,-0.14155090557411637
311000335,9399492,0,CASCADE SPIRIT,,Oil products tanker,Tanker,,,275,-1,-1,-1,-1,-1,48,229,46,27,21,0,11.647162485065712,12.976702508960573,227.4531063321386,229.16248506571088,0.20618279569892475
249193000,9373632,0,M/T PATEA,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,114,30,11,12,0,8.53956132814474,7.952905948349926,191.90003537676253,191.53431545964523,-0.013923282963561929
566429000,9636632,0,MAERSK ADRIATIC,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,148,36,10,17,0,12.54846715328467,11.028291970802918,237.34773722627736,232.64592700729926,0.0
