mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
211324790,0,0,FREYA,,Passenger ship,Passenger,,,52,-1,-1,-1,-1,-1,11,19,33,5,6,0,4.411786778888304,2.1831246712256704,0.0,161.8417201472909,0.0
211457860,0,0,PILLAU,,Passenger ship,Passenger,,,29,-1,-1,-1,-1,-1,12,14,15,10,2,0,7.3160493827160495,2.0,0.0,149.67037037037036,0.0
209146000,9809679,0,W.B. YEATS,,Passenger ship,Passenger,,,194,-1,-1,-1,-1,-1,30,27,167,23,7,0,17.532094915254238,5.992203389830508,225.74847457627118,229.4616813559322,0.0
211227920,8013144,0,MOENCHGUT,,Passenger ship,Passenger,,,33,-1,-1,-1,-1,-1,8,7,26,3,5,0,9.86480857211654,2.3774620756079936,163.87105706718035,168.36079942210455,0.0
211158050,0,0,ORKA.>,,Passenger ship,Passenger,,,18,-1,-1,-1,-1,-1,8,9,9,4,4,0,1.9181180354931904,1.234832851836566,0.0,95.84688402806438,0.0
211535070,0,0,SCHAPRODE,,Passenger ship,Passenger,,,40,-1,-1,-1,-1,-1,6,8,32,2,4,0,4.037472081066091,0.19052929801681887,0.0,106.1060199967022,0.0
211214660,0,0,ROCHEN,,Passenger ship,Passenger,,,10,-1,-1,-1,-1,-1,4,6,4,2,2,0,3.5970424107142853,0.0,0.0,176.7524952168367,0.0
219560000,9417919,0,STENA FLAVIA,,Passenger ship,Passenger,,,186,-1,-1,-1,-1,-1,26,22,164,20,6,0,20.44961382113821,5.976829268292683,154.4040650406504,154.9986991869919,-0.10323170731707318
211224820,0,0,ROSA PALUKA,,Passenger ship,Passenger,,,15,-1,-1,-1,-1,-1,5,10,5,4,1,0,1.1319227230910762,1.2617295308187673,0.0,126.13422263109477,0.0
211495220,0,0,MECKLENBURG,,Passenger ship,Passenger,,,26,-1,-1,-1,-1,-1,6,6,20,1,5,0,9.254948805460751,1.3000000000000003,0.0,120.5231513083049,0.0
211808580,0,0,VIKING EINAR,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,25,110,6,6,0,2.9929726000394243,0.6135472107234379,0.0,69.54231224127736,0.0
211205950,7928603,0,ADLER VII,,Passenger ship,Passenger,,,37,-1,-1,-1,-1,-1,7,8,29,1,6,0,0.151725842326386,0.0,14.60911112941758,309.24590163934425,0.0
311794000,8818300,0,GRYF,,Passenger ship,Passenger,,,158,-1,-1,-1,-1,-1,24,26,132,7,17,0,14.253657678780774,5.189519343493552,193.90973036342322,202.16277842907385,0.0
219000781,9157105,0,MF ENDELAVE,,Passenger ship,Passenger,,,48,-1,-1,-1,-1,-1,12,10,38,7,5,0,0.0,2.8,340.0,184.1,0.0
211225130,0,0,KLAUS PETER,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,7,18,6,5,2,0,2.2538383152173913,2.6059782608695654,5.940217391304348,187.7466372282609,0.0
308784000,7304314,0,ALBATROS,,Passenger ship,Passenger,,,205,-1,-1,-1,-1,-1,26,47,158,14,12,0,11.550925526592717,7.412227646764538,201.26841133748513,186.28851070436627,-0.03195783808028707
211226920,0,0,ANTJE D.,,Passenger ship,Passenger,,,21,-1,-1,-1,-1,-1,6,15,6,1,5,0,2.672631268933019,2.245960955907102,221.73180326489398,180.97093360821273,0.0
211378190,7928615,0,KOI,,Passenger ship,Passenger,,,54,-1,-1,-1,-1,-1,10,12,42,5,5,0,8.585421745490004,2.0492735251097036,159.75883541129764,168.22054189593925,0.0
211034048,0,0,VIKING TIR,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,10,125,1,11,0,0.0,0.0,192.04396092362344,37.69622557726465,0.0
256878000,8000214,0,SAGA PEARL II,,Passenger ship,Passenger,,,165,-1,-1,-1,-1,-1,22,41,124,11,11,0,14.702656072644723,6.469012485811578,245.75368898978434,247.15355278093074,0.0
308785000,8506294,0,BALMORAL,,Passenger ship,Passenger,,,218,-1,-1,-1,-1,-1,28,36,182,14,14,0,11.457724555134961,7.057048855555946,173.20186082711288,166.31905048289528,0.0
211811010,0,0,VIKING TIR,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,45,90,7,5,0,3.335410970369957,1.2179175269237206,129.22426203894872,222.46559901791196,0.0
211440360,0,0,FAEHRE KOLBERG,,Passenger ship,Passenger,,,29,-1,-1,-1,-1,-1,10,14,15,2,8,0,0.5592471937593995,0.38903835845983314,0.0,44.60567024526309,0.0
230036000,9783576,0,MEIN SCHIFF 2,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,40,79,237,16,24,0,6.731108033240998,7.781634349030469,151.5292243767313,226.9046675900277,0.0
219003541,0,0,IDA,,Passenger ship,Passenger,,,30,-1,-1,-1,-1,-1,8,15,15,4,4,0,10.45436432637571,0.0,0.0,184.09250474383302,0.0
266314000,9273727,0,BIRKA STOCKHOLM,,Passenger ship,Passenger,,,177,-1,-1,-1,-1,-1,28,16,161,14,14,0,15.66055111657447,6.536724031960662,196.02151198524894,196.4588813767671,0.00850235607457487
219017917,9664524,0,STRYNOE,,Passenger ship,Passenger,,,38,-1,-1,-1,-1,-1,12,11,27,6,6,0,0.0,2.2,76.0,257.0,0.0
248956000,9783576,0,MEIN SCHIFF 2,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,40,37,279,20,20,0,3.9067891659706473,7.954528099272161,32.50650280396134,157.18383247822453,0.0
219005453,0,0,SEADOG,,Passenger ship,Passenger,,,12,-1,-1,-1,-1,-1,4,10,2,2,2,0,0.0,2.0,208.0,281.2,45.7
211192880,9432878,0,ALEXANDER,,Passenger ship,Passenger,,,23,-1,-1,-1,-1,-1,7,10,13,4,3,0,9.117517730496454,2.2391489361702126,0.0,140.5777304964539,0.0
211227270,0,0,GRET PALUCCA,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,6,18,6,1,5,0,0.9605612998522894,2.4981536189069424,0.0,139.54150664697195,0.0
219000811,9082635,0,M.F.ASKOE,,Passenger ship,Passenger,,,31,-1,-1,-1,-1,-1,11,10,21,7,4,0,0.0,2.0,168.0,149.5,0.0
211162610,887630200,0,PRINCESS,,Passenger ship,Passenger,,,42,-1,-1,-1,-1,-1,9,9,33,1,8,0,5.146472764383212,1.5748947569843095,0.0,143.5423140706723,0.0
211813770,0,0,VIKING VALI,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,40,95,7,5,0,4.592731521338089,1.6198007625138358,42.2036649858566,156.11122863116466,0.0
277466000,9458535,0,REGINA SEAWAYS,,Passenger ship,Passenger,,,199,-1,-1,-1,-1,-1,28,27,172,14,14,0,19.558802287569854,6.131833317628639,169.62320477229403,168.62406282843955,0.0
211495320,0,0,HANSEAT,,Passenger ship,Passenger,,,25,-1,-1,-1,-1,-1,6,7,18,2,4,0,9.161310782241015,0.7402396053558845,0.0,120.18252290345313,0.0
219000674,9199074,0,MARSTAL,,Passenger ship,Passenger,,,48,-1,-1,-1,-1,-1,13,16,32,10,3,0,9.2,2.5,220.0,219.2,0.0
244138328,0,0,HOLLANDIA,,Passenger ship,Passenger,,,28,-1,-1,-1,-1,-1,5,18,10,3,2,0,5.416083916083918,0.0,0.0,237.42727272727276,0.0
266467000,9323699,0,STENA VINGA,,Passenger ship,Passenger,,,130,-1,-1,-1,-1,-1,24,25,105,21,3,0,15.166883007417399,5.585524837042031,158.02503371544168,157.8923465947404,0.0
309272000,9108350,0,POLONIA,,Passenger ship,Passenger,,,170,-1,-1,-1,-1,-1,28,25,145,2,26,0,14.807692307692308,5.899999999999999,169.83516483516485,171.48021978021976,0.0
309801000,8420842,0,WOLIN,,Passenger ship,Passenger,,,189,-1,-1,-1,-1,-1,23,29,160,10,13,0,12.391943127962085,5.775355450236967,253.2867298578199,254.38886255924172,0.0
211239110,0,0,SANTA MARIA,,Passenger ship,Passenger,,,17,-1,-1,-1,-1,-1,6,0,17,0,6,0,5.812024102985483,2.5254724732949883,0.0,121.99178307313065,0.0
309964000,7218395,0,BOUDICCA,,Passenger ship,Passenger,,,205,-1,-1,-1,-1,-1,26,37,168,13,13,0,12.294648937149168,7.461350878807399,166.808962915248,167.1109321799945,0.0
247117300,9112789,0,AIDACARA,,Passenger ship,Passenger,,,193,-1,-1,-1,-1,-1,32,46,147,16,16,0,12.906767516857226,5.975444151275286,173.89354441512754,175.77309293462326,0.15480621518616242
219000809,9129782,0,FEMOUSUND,,Passenger ship,Passenger,,,36,-1,-1,-1,-1,-1,12,12,24,6,6,0,9.457635467980296,1.9772167487684729,146.3762315270936,147.32992610837437,0.0
259186000,9650420,0,VIKING SKY,,Passenger ship,Passenger,,,228,-1,-1,-1,-1,-1,34,43,185,17,17,0,10.667765011922828,6.681326066086528,182.96144436530304,177.84647424979096,0.0
211533560,0,0,SUNDEVIT,,Passenger ship,Passenger,,,32,-1,-1,-1,-1,-1,6,8,24,3,3,0,5.492009132420091,0.16849315068493154,0.0,124.23995433789956,0.0
211513910,0,0,JUNKER JOERG,,Passenger ship,Passenger,,,31,-1,-1,-1,-1,-1,11,28,3,5,6,0,7.309186101856258,0.18733936220847217,0.0,78.42822465492623,0.0
355931000,9387073,0,MSC POESIA,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,32,41,253,16,16,0,11.735733126048073,7.716445989379542,200.63221422582447,189.69161630100615,0.0
247187700,9334856,0,AIDADIVA,,Passenger ship,Passenger,,,252,-1,-1,-1,-1,-1,38,40,212,19,19,0,12.035635095856032,7.177471052589782,204.77154179704252,195.53112898870697,0.0
311000343,8217881,0,MAGELLAN,,Passenger ship,Passenger,,,221,-1,-1,-1,-1,-1,31,46,175,20,11,0,13.49243243243243,7.948169014084506,178.85362263672124,175.12594848369497,0.0
308214000,8506373,0,ASTOR,,Passenger ship,Passenger,,,176,-1,-1,-1,-1,-1,22,18,158,11,11,0,12.599863283203842,6.175397645803463,137.82580279435794,143.45436660108706,-0.2430257761179099
255801380,5383304,0,ASTORIA,,Passenger ship,Passenger,,,160,-1,-1,-1,-1,-1,21,34,126,10,11,0,11.324293322408849,7.491503482179434,166.51069233920524,167.97599344530929,0.0
257276000,5255777,0,NORDSTJERNEN,,Passenger ship,Passenger,,,80,-1,-1,-1,-1,-1,13,19,61,0,13,0,11.05373911032303,4.7604039781050025,167.75106005705035,168.8776771258962,0.0
249973000,9760512,0,MSC MERAVIGLIA,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,52,38,278,26,26,0,15.264684086859978,8.558838338196184,169.53671021714993,157.97390134008106,0.004086730873505643
256208000,7822457,0,SAGA SAPPHIRE,,Passenger ship,Passenger,,,200,-1,-1,-1,-1,-1,28,33,167,14,14,0,12.83400464037123,8.542227378190255,162.00417633410672,161.8252034029389,0.0
310674000,9584724,0,REGAL PRINCESS,,Passenger ship,Passenger,,,330,-1,-1,-1,-1,-1,44,31,299,22,22,0,12.806668660287082,8.593263096552569,166.76423138265244,167.86664596368544,0.0
