mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
215517000,9588366.0,,ALYCIA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,151.0,29.0,20.0,10.0,,10.803612935826173,10.291510864072764,239.6801414855988,240.21776149570488,
219620000,9632129.0,,MAREN MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,60,146.0,253.0,30.0,30.0,,17.787597234226446,11.783808700662634,176.68611351195622,177.01707000864303,
271044363,9109550.0,,SUKRET,,General cargo ship,Cargo,,,149,-1,-1,-1,-1,-1,22,30.0,119.0,8.0,14.0,,11.768834212067956,9.349765670767429,249.0311950790861,250.18263034563563,
305662000,9115999.0,,FEED FISKAA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,77.0,13.0,7.0,7.0,,6.163278959633166,5.057618582274675,185.8448470269864,94.25838532661805,
538004110,9585730.0,,AENEAS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,195.0,34.0,10.0,22.0,,10.3186902133922,14.54986509688496,234.26220259995094,234.71393181260729,
246757000,9573634.0,,ATLANTIC,,General cargo ship,Cargo,,,105,-1,-1,-1,-1,-1,16,90.0,15.0,8.0,8.0,,9.564413536498936,5.1075389794472,234.05652019844084,226.30337526576895,
538003275,9228382.0,,AEOLOS,,General cargo ship,Cargo,,,166,-1,-1,-1,-1,-1,27,145.0,21.0,13.0,14.0,,11.79572382687137,8.792306357880129,179.0520426749935,179.2155000433689,
230682000,9580780.0,,ANTONIA,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,15,120.0,12.0,10.0,5.0,,8.98778489497989,7.9,251.5677044540444,252.6415015641293,
538008144,9758129.0,,GENCO COLUMBIA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,172.0,28.0,20.0,12.0,,11.674694873881204,12.066748033631676,163.7842419311093,164.73349606726333,
219001191,,,DYNEKILEN,,General cargo ship,Cargo,,,22,-1,-1,-1,-1,-1,6,11.0,11.0,3.0,3.0,,6.829716399506781,,,170.32046855733662,
314464000,9375850.0,,WILSON AVEIRO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,73.0,15.0,5.0,7.0,,8.31873840445269,5.217736549165121,224.82337662337662,225.2656771799629,
231844000,9195822.0,,VINGAREN,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,13,80.0,9.0,5.0,8.0,,10.204578858111928,5.1341812700207266,160.65818729979273,160.40220463538722,
538004153,9452543.0,,THEMIS,,General cargo ship,Cargo,,,196,-1,-1,-1,-1,-1,32,164.0,32.0,23.0,9.0,,11.905085667663856,10.48286646722872,238.57438128909436,235.3467500679902,
477162800,9740158.0,,OCEAN OUTSTANDING,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170.0,29.0,11.0,21.0,,11.59523629489603,10.093282923755515,228.71442974165092,228.67170762444866,0.14785129174543166
371265000,9659842.0,,BULK MALAYSIA,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,38,201.0,34.0,14.0,24.0,,10.8550284161107,14.208623671855696,170.07449962935507,170.87687175685693,
255806176,9785378.0,,ZEA FAME,,General cargo ship,Cargo,,,150,-1,-1,-1,-1,-1,26,15.0,135.0,19.0,7.0,,5.864383257466415,6.447363161985124,275.5829910069946,152.1910514044632,
230669000,8404496.0,,JENNIFER,,General cargo ship,Cargo,,,79,-1,-1,-1,-1,-1,10,60.0,19.0,2.0,8.0,,8.10735524256651,3.1797004247708474,224.88724942246068,224.72674565914005,
636016284,9546007.0,,SOPHIA I,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,20,116.0,24.0,12.0,8.0,,10.381292949860015,5.5119877831509285,145.876304403156,168.06915245609568,-0.16481292949860013
304054000,9312676.0,,CLARA,,General cargo ship,Cargo,,,106,-1,-1,-1,-1,-1,14,86.0,20.0,4.0,10.0,,9.286845965770171,5.163941320293399,175.79295843520782,178.7311687041565,
304633000,9001837.0,,HAV GROUPER,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,75.0,13.0,7.0,6.0,,7.914435234028302,4.504144687264507,175.14904127941054,177.42674369923802,
636015815,9582506.0,,KARPATY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,204.0,25.0,11.0,21.0,,11.785363790186123,13.106147772137625,246.32966723068245,247.2981246474901,
259262000,9336828.0,,EASTERN LIGHT,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,30,159.0,31.0,21.0,9.0,,12.325390984360627,9.802851885924564,255.21711131554738,255.82514566084023,
374677000,9732400.0,,AMIS HERO,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170.0,29.0,10.0,22.0,,12.145969003270299,7.883605858097541,173.91596758140196,171.95199772501064,
209748000,9548225.0,,NECKLACE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,194.0,35.0,24.0,14.0,,10.112453942520267,14.57489560304593,232.86244166052566,232.84173421763694,0.16418570375829034
241337000,9680243.0,,CHIOS VICTORY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,147.0,33.0,9.0,21.0,,11.629714285714288,9.594229965156796,167.19080139372824,167.6588710801394,
477598400,9467316.0,,CSCL NEPTUNE,,General cargo ship,Cargo,,,366,-1,-1,-1,-1,-1,52,146.0,220.0,20.0,32.0,,15.205312343201204,12.861703462117411,159.87123682890115,160.2492724535875,
218705000,9376505.0,,TRINA,,General cargo ship,Cargo,,,160,-1,-1,-1,-1,-1,24,19.0,141.0,13.0,11.0,,12.342936238614037,7.776221944394833,225.6875632553432,228.8763052926118,
636017535,9714680.0,,SBI PHOENIX,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,168.0,32.0,18.0,14.0,,10.72554638173871,12.199999999999998,98.17289946576008,96.6472316658572,
205387000,9264790.0,,MINERAL CHINA,,General cargo ship,Cargo,,,289,-1,-1,-1,-1,-1,45,246.0,43.0,26.0,19.0,,8.582168580883785,13.078158458244108,100.25326065797158,99.56725715398092,
304521000,9415143.0,,EIDER,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,24,163.0,27.0,10.0,14.0,,11.970585412667948,8.52426103646833,199.08195777351247,198.3390978886756,-0.0858637236084453
477598200,9593751.0,,YANGTZE XING HUA,,General cargo ship,Cargo,,,223,-1,-1,-1,-1,-1,32,196.0,27.0,23.0,9.0,,10.576473656755347,14.158841940532083,234.8861502347418,234.7190923317684,0.30543818466353684
304342000,9736183.0,,MICK,,General cargo ship,Cargo,,,147,-1,-1,-1,-1,-1,23,134.0,13.0,6.0,17.0,,7.196943185038255,6.561476338906204,154.5648909039388,139.14024865400964,-0.09233139699631626
232006748,9489974.0,,NORDIC LONDON,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,30,158.0,27.0,16.0,14.0,,10.68444387493593,9.419259354177344,172.9504100461302,174.443913377755,
477518500,9698599.0,,BAO RUN,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170.0,30.0,13.0,19.0,,10.292187134502923,13.599999999999996,233.86105263157896,235.17681871345033,
477230200,9721073.0,,CL TERESA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169.0,30.0,12.0,20.0,,10.478314121037464,13.580403458213254,239.79995196926032,241.2757204610951,0.3357108549471662
305643000,9368041.0,,JSP MISTRAL,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,22,120.0,20.0,22.0,,,13.948445353096515,7.64717607973422,162.6878780134594,164.0030496635148,
245497000,9278337.0,,EEMS DOLLARD,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,80.0,9.0,5.0,7.0,,8.930735102572452,4.99287284272224,153.51750244220125,154.25388309996742,
305738000,9620657.0,,SLOMAN DISPATCHER,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,22,118.0,20.0,11.0,11.0,,12.519948947032546,6.922016592214424,158.74639438417358,163.96996809189534,
246090000,9529188.0,,EMUNA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,78.0,12.0,6.0,9.0,,8.731113198006213,5.212099978328397,154.86094054756916,154.2467673192227,
353400000,9427342.0,,ORIENT RISE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,33,162.0,28.0,28.0,5.0,,9.679099941554647,12.872296902396256,234.13033313851548,231.15327878433666,
215720000,9278741.0,,CETUS STAR,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,28,150.0,25.0,9.0,19.0,,11.811014744145707,9.588898525585424,255.10725643249495,254.37843307314253,
538007737,9497335.0,,THUNDERBIRD,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197.0,32.0,13.0,19.0,,10.56361001317523,13.80476943346509,231.81106719367588,234.33533596837944,0.058471673254281945
232003353,9238399.0,,CELTIC VENTURE,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,79.0,11.0,14.0,,,10.668327310273618,3.7774393391843044,86.35363964894167,84.82795560144554,
244750645,9772527.0,,ARKLOW VALE,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,75.0,12.0,8.0,7.0,,7.719207875457874,5.939457417582418,178.20741758241758,175.47003205128203,
636015065,9044011.0,,LEO STAR I,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,25,131.0,26.0,15.0,10.0,,11.503295797857731,6.693889041472122,175.23139247459488,177.67746498214777,
219024883,7600287.0,,NORTH VIKING,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,14,70.0,10.0,7.0,7.0,,9.665085218469168,4.271608304927177,137.43225906414628,128.7525720483421,
405000241,9793832.0,,BANGLAR SAMRIDDHI,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,149.0,31.0,11.0,21.0,,11.36070137866417,10.396747423370364,162.80979788515594,164.1636193280685,
538002572,9490662.0,,GENCO BOURGOGNE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,154.0,35.0,12.0,20.0,,11.442388787324802,9.013113954905545,153.01681901279707,151.54881170018282,
273320600,8222393.0,,SORMOVSKIY-3054,,General cargo ship,Cargo,,,-1,-1,-1,-1,-1,-1,-1,,,,,,8.416993194473088,3.3607341719942254,77.97690245411425,77.03328521344606,-4.280841410600122
235500000,9234068.0,,HURST POINT,,General cargo ship,Cargo,,,193,-1,-1,-1,-1,-1,26,122.0,71.0,13.0,13.0,,7.432483933642206,5.793487520549991,167.26752353908236,156.08368330593336,-0.1682409206396652
