mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
219007572,0,0,LEA HOEJ,,Support ship,Dredging,,,27,-1,-1,-1,-1,-1,7,22,5,1,6,0,1.1384362120753486,1.9618506531306028,181.06820965375928,187.71681374717667,0.0
261001060,7730757,0,ARGUS,,Support ship,Tug,,,36,-1,-1,-1,-1,-1,9,7,29,4,5,0,5.0869601504789665,5.230799606362968,182.32681839132005,184.6889358097587,0.0
261001070,7730769,0,ATLANT,,Support ship,Tug,,,35,-1,-1,-1,-1,-1,9,14,21,4,5,0,5.152979357310066,4.9461693977442005,179.34684684684686,178.12394126409876,0.0
211471230,9514119,0,WINDEA FIVE,,Support ship,Port tender,,,25,-1,-1,-1,-1,-1,13,18,7,2,11,0,13.601351623966107,2.9679241476699616,258.76094411942705,261.72890861408115,0.0
576909000,6819697,0,LEOPARD,,Support ship,Tug,,,35,-1,-1,-1,-1,-1,11,14,21,4,7,0,5.852021729937217,4.582043524934127,247.38460037084025,251.85622133307308,0.0
218375000,9817250,0,CLAUS,,Support ship,Tug,,,32,-1,-1,-1,-1,-1,12,15,17,5,7,0,7.073907455012853,5.171036846615253,169.24550128534705,172.30954013139103,0.0
219849000,8802052,0,CALORIUS,,Support ship,Tug,,,130,-1,-1,-1,-1,-1,20,105,25,11,9,0,8.070805984427732,5.269395799562417,155.31810652564818,155.54545454545453,0.0
245489000,9635975,0,MULTRASALVOR 3,,Support ship,Tug,,,24,-1,-1,-1,-1,-1,9,13,11,4,5,0,7.492224890287323,2.4764014241947505,156.16146393972014,158.27313074439016,0.0
219339000,9468372,0,HUNTER,,Support ship,Tug,,,31,-1,-1,-1,-1,-1,9,8,23,4,5,0,4.255124007376463,3.477863083813179,152.7006510857702,161.3118098679011,0.0
304011027,9199256,0,THESEUS,,Support ship,Pilot,,,90,-1,-1,-1,-1,-1,12,76,14,7,5,0,9.236452323507814,4.292866883457464,170.94157138361481,170.35923633693486,0.0
245404000,9563213,0,SKINFAXE R,,Support ship,Tug,,,27,-1,-1,-1,-1,-1,9,9,18,4,5,0,4.937658291457286,2.794934673366834,131.5008040201005,135.27543718592963,0.0
244890853,8616269,0,FELIX,,Support ship,Tug,,,24,-1,-1,-1,-1,-1,8,9,15,5,3,0,5.384023464458247,3.551361681796465,176.19037001645697,174.31703031268248,0.0
219023561,0,0,PLUTO,,Support ship,Tug,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1.5954414725337933,0.0,0.0,130.55058958872593,0.0
218197000,9429558,0,BUGSIER 9,,Support ship,Tug,,,34,-1,-1,-1,-1,-1,12,13,21,5,7,0,7.558704058118189,5.97470608913018,168.45385306409406,169.42066164121394,0.4926180525719642
253248000,9262780,0,FRANCIS BEAUFORT,,Support ship,Dredging,,,143,-1,-1,-1,-1,-1,28,28,115,7,21,0,8.564606052344601,7.253857688113412,178.2360278080698,174.97499318429664,0.05997137404580149
244180240,9822475,0,DC ORISANT,,Support ship,Dredging,,,142,-1,-1,-1,-1,-1,24,126,16,3,21,0,13.746307755775579,5.1000000000000005,80.60994224422443,78.9546410891089,0.0
211328570,0,0,TAUCHER O. WULF 8,,Support ship,Tug,,,23,-1,-1,-1,-1,-1,7,5,18,5,2,0,2.2014834630350193,2.823832684824902,172.93263618677042,204.8490758754864,0.0
253114000,9166845,0,ALEXANDER V HUMBOLDT,,Support ship,Dredging,,,129,-1,-1,-1,-1,-1,24,20,109,14,10,0,11.692257188136743,6.278809146479511,256.6511206701381,257.8009055920308,0.0
355012000,8417352,0,SEA SCAN1,,Support ship,Diving,,,49,-1,-1,-1,-1,-1,10,14,35,3,7,0,8.665558912386707,3.127170191339375,261.1343403826788,259.85423967774415,0.0
219679000,9114361,0,SIGYN,,Support ship,Tug,,,33,-1,-1,-1,-1,-1,10,8,25,4,6,0,8.395899581589957,4.955397489539749,215.34393305439332,215.7055648535565,0.0
211629000,8121044,0,HEGEMANN 4,,Support ship,Dredging,,,81,-1,-1,-1,-1,-1,15,63,18,9,6,0,9.08033940397351,3.5854718543046364,176.99192880794703,178.19860306291392,0.0
235100957,9681675,0,GPS AVENGER,,Support ship,Tug,,,27,-1,-1,-1,-1,-1,9,8,19,2,7,0,9.755817575083427,2.782558398220245,250.49098998887652,254.85250278086764,0.0
244730483,0,0,LEMSTERLAND,,Support ship,Dredging,,,52,-1,-1,-1,-1,-1,9,46,6,7,2,0,0.30879013947453776,0.0,0.0,221.2258514433993,0.0
211533730,0,0,PILOT HOLTENAU,,Support ship,Pilot,,,17,-1,-1,-1,-1,-1,6,13,4,3,3,0,8.337583652588348,1.4768182957904987,195.0586301870436,192.6407239168168,0.0
220251000,0,0,HENRIETTE SAND,,Support ship,Dredging,,,31,-1,-1,-1,-1,-1,6,24,7,3,3,0,0.8988334216798242,2.494507006348808,279.52559957593684,191.24454362630647,0.0
219001619,0,0,LOKE,,Support ship,Tug,,,15,-1,-1,-1,-1,-1,6,5,10,3,3,0,7.784754078253403,2.359965656813442,108.60394946645407,89.41861891328345,0.0
246848000,9600762,0,ARGUS,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,10,10,18,4,6,0,9.977119026149685,4.648083859332733,130.6417944093778,131.1286293958521,0.0
