230987390,52,12,4,4,69,69,0,FALCO,1,OI 7119,26,26,6,6
230940000,83,12,3,6,70,70,8022872,CLEOPATRA,1,OJJS,66,17,9,3
230991710,24,6,,,54,54,0,OILI 2,1,OF-4149,19,5,5,1
230992710,48,10,1,4,60,60,8421195,KNIPAN,1,OITQ,19,29,5,5
235063467,140,22,7,8,70,71,9360996,EURO DISCOVERY,1,2AWI2,126,14,11,11
265515570,36,8,4,4,55,55,0,KBV 047,1,SJMY,0,0,0,0
230277000,49,8,3,3,60,60,8930184,LINDEN,1,OJFU,49,0,2,6
261003230,28,8,,,30,90,0,KOL-180,1,SQOS,10,18,4,4
265512340,13,4,3,3,51,51,0,TJB 470,1,SCYU,8,5,2,2
265276000,75,11,3,4,0,70,7035420,STERNO,1,SLCU,65,10,2,9
211205600,9,3,1,1,51,51,0,GERHARD T. DOORNKAAT,1,DH3768,5,4,2,1
275357000,0,0,4,6,80,80,7427659,GRUMANT,1,YL2663,0,0,0,0
211463520,28,8,3,3,52,52,8861022,BOESCH,1,DIYB,5,23,5,3
211222790,15,4,1,1,50,50,0,PILOT MUTTLAND,1,DQKL,10,5,2,2
265218000,32,11,5,5,52,52,9008665,BJORN,1,SCQW,10,22,5,6
265546970,12,4,1,1,51,51,0,RESCUE LOVISA,1,7SA2178,6,6,2,2
265604470,64,12,3,3,90,90,0,LINEA,1,SJEC,34,30,6,6
230111970,36,8,4,4,60,60,0,SPOVEN,1,OJIR,18,18,6,2
265546960,16,5,2,2,51,51,0,RESCUE ELSA JOHANSSO,1,SDUG,11,5,3,2
265619980,26,8,5,5,52,52,7912678,KARLSHAMN,1,SBMY,9,17,4,4
261000490,0,0,2,2,55,55,0,TUCANA,1,SPG2638,0,0,0,0
245085000,29,9,4,4,32,52,8521701,SMIT POLEN,1,PHOZ,6,23,5,4
376384000,114,13,3,4,70,70,8230481,VIRMA 2,1,J8B3557,57,57,7,6
341149000,27,6,,,0,30,0,GODE MICHEL,2,V4FU,10,17,1,5
231763000,80,15,4,5,75,75,8322650,SUNNMOERE,1,OZ 2095,80,0,13,2
230125940,16,6,2,2,50,50,0,PILOT L140,1,,,,,
220436000,43,9,3,24,35,35,0,ROTA,1,OVFF,24,19,3,6
230003000,79,11,2,5,70,70,8402589,CARISMA,1,OJMY,61,18,5,6
230286000,30,10,4,4,52,52,7927958,ESKO,1,OIOI,15,15,2,8
636014356,250,44,8,15,80,80,9522324,SUVOROVSKY PROSPECT,1,A8TH6,209,41,27,17
218415000,74,11,2,4,79,79,7002605,MERIDIAN,1,DDOF,59,15,7,4
211202720,44,8,3,3,51,51,0,WILHELM KAISEN,1,DBAK,22,22,2,6
249803000,122,18,5,7,80,82,9431032,NIKE,1,9HA2013,98,24,9,9
273331420,56,11,2,4,52,52,8723440,LIGATNE,1,UBPF4,42,14,10,1
265522530,28,7,4,4,60,60,0,SOLOGA,1,SFXY,7,21,4,3
