265530860,12,4,1,1,51,51,0,RESCUE LIV,1,7SA2161,7,5,2,2
304914000,91,13,4,6,70,73,9114701,HERTHA O,1,V2BS6,81,10,7,6
265522620,64,12,4,4,60,60,0,FREDRIKA,1,SDWU,32,32,6,6
273139000,181,23,6,12,70,70,7721237,ALEKSANDR SUVOROV,1,UCAD,147,34,20,3
257955000,83,13,4,7,80,89,7235018,AMONITH,1,LADS6,68,15,7,6
218044000,134,22,6,9,70,71,9354430,HENNEKE RAMBOW,1,DDVQ2,121,13,11,11
319562000,249,44,8,15,80,89,9322827,STENA ANTARCTICA,1,ZCPE,212,37,11,33
258731000,112,14,5,8,70,70,9341160,SUNNANHAV,1,LAJM6,100,12,2,12
230352000,120,18,5,7,70,70,9126247,MARJATTA,1,OJHJ,108,12,10,8
265513290,14,4,1,1,50,50,0,PILOT 734 SE,1,SGVJ,10,4,2,2
273330900,114,13,3,4,0,70,8230534,VOLGO-BALT 239,1,UIDC,90,24,11,2
273310950,128,16,4,5,70,70,9346550,RUSICH-7,1,UBUI,112,16,8,8
265504660,16,5,2,2,50,50,0,PILOT 741 SE,1,SFYA,11,5,3,2
230110790,11,4,26,26,50,50,0,PILOT,1,,7,4,2,2
265522510,36,9,2,2,60,60,0,WAXHOLM 2,1,SKNW,7,29,5,4
273416700,33,9,4,4,52,52,8895102,MEZHENETS,1,UATL,11,22,6,3
255801950,110,15,4,7,70,79,9247132,EMSBROKER,1,CQPB,98,12,2,13
230941000,49,9,2,2,70,70,8857136,JOPI,1,OJJV,39,10,2,7
256115000,113,15,2,4,70,70,8884933,BLOOR,1,9HLH8,85,28,9,6
230987110,34,8,2,2,60,60,7943354,JURMO II,1,OHMU,22,12,4,4
211378550,32,8,2,26,54,99,9246956,STRELASUND,1,DBVE,14,18,4,4
636090720,180,23,6,10,70,70,8207795,ZIEMIA   TARNOWSKA,1,A8DT5,146,34,10,13
236286000,115,16,5,6,70,70,9352743,BBC ATLANTIC,1,ZDGX2,98,17,11,6
261002080,0,0,1,3,33,33,8937558,SM PRC  105,1,SPG2916,0,0,0,0
248168000,98,18,5,8,70,71,9077599,KAPITAN KUROPTEV,1,9HSO5,70,28,16,2
244590000,153,21,6,7,70,79,9267716,BALTICBORG,1,PBIP,15,138,10,11
265211000,67,12,3,5,70,70,7612216,NORDKING,1,SDHJ,58,9,6,6
256191000,89,13,3,5,70,70,9057240,BALTIYSKIY-201,1,9HNR8,70,19,2,11
273447490,123,15,2,26,80,80,9109811,SARATOV_CITY,1,UFQL,113,10,8,7
211285270,118,18,6,8,70,70,9186405,ANTJE,1,DARB,108,10,16,2
246483000,88,13,3,6,0,70,9166455,BERGFJORD,1,PEBS,77,11,10,3
265289000,42,10,2,4,50,99,7504213,FYRBYGGAREN,1,SDJP,26,16,5,5
235006310,137,22,5,8,70,79,9277412,FRANCOP,1,MBNL6,128,9,10,12
219417000,38,8,4,4,36,36,5128417,GEORG STAGE,1,OYKL,22,32,5,3
