mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-19
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-19
211223120,Other ship,33,8,611.0,734304.0,7.218583806393785,9.6,0.1,11.6,4.13270035445805,32.91727825616972,11.79000000000002,3.552713678800501e-15,308.42,63.043491366359945,3347.0,2019-08-19
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-19
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-19
211188000,Passenger ship,141,24,99.0,4167266.0,12.158549222797927,13.8,0.1,16.7,4.342014535654285,13.9715158716501,0.9333333333333371,7.105427357601002e-15,342.50999999999993,42.44588714004211,10422.0,2019-08-19
211543450,Passenger ship,26,6,351.0,568060.0,6.369406392694064,6.6,0.2,7.5,1.263798029425987,13.777125000000002,3.2249999999999943,0.033333333333338544,315.0,39.585281891877216,438.0,2019-08-19
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-19
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-19
265874000,Passenger ship,177,26,262.0,1832717.0,13.639702198719732,14.4,0.1,18.1,3.561439329708355,5.136281574855248,0.22000000000000597,3.552713678800501e-15,352.41666666666663,29.861177015786136,7186.0,2019-08-19
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-19
211794540,Pleasure boat,11,7,1196.0,51216.0,5.380609418282549,5.6,0.1,8.3,1.8343665769656914,13.070712909441232,2.5333333333333456,0.05000000000001137,358.09999999999997,46.7698396032814,361.0,2019-08-19
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-19
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-19
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-19
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-08-19
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-19
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-08-19
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-08-19
211727510,Passenger ship,170,27,320.0,3701330.0,13.620744210712392,16.2,0.1,20.6,5.752567913280244,9.254521073994164,0.4358333333332922,5.684341886080802e-14,358.2745454545455,35.61034086816361,11314.0,2019-08-19
