mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-04
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-04
211223120,Other ship,33,8,611.0,734304.0,7.191709464416728,9.4,0.1,11.3,4.069853935746391,35.64965888133643,13.19166666666672,2.842170943040401e-14,337.70000000000005,67.4647685621895,2726.0,2019-08-04
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-04
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-04
211188000,Passenger ship,141,24,99.0,4167266.0,12.1987815662769,13.8,0.1,18.1,4.241318881909337,13.905573827935703,0.672727272727272,3.552713678800501e-15,334.0,43.05128921497699,10177.0,2019-08-04
211543450,Passenger ship,26,6,351.0,568060.0,6.5456521739130435,6.9,0.1,7.6,1.4003957656302939,16.593541666666667,7.1166666666666885,0.04999999999999982,328.40000000000003,44.013765914048385,276.0,2019-08-04
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-04
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-04
265874000,Passenger ship,177,26,262.0,1832717.0,13.798476739398929,15.6,0.1,17.6,3.223562390246436,3.682999158824517,0.21999999999999886,7.105427357601002e-15,325.38888888888886,24.179562314193095,4858.0,2019-08-04
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-04
211794540,Pleasure boat,11,7,1196.0,51216.0,0.10000000000000002,0.1,0.1,0.1,1.4444459513666495e-17,,,,,,13.0,2019-08-04
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-04
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-04
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-04
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-08-04
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-04
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-08-04
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-08-04
