"timestamp"	"lat [deg]"	"lon [deg]"	"sog [kn]"	"draught [m]"	"heading [deg]"	"cog [deg]"	"rot [deg/min]"	"zone  [UTM]"	"band  [UTM]"	"easting [UTM]"	"northing [UTM]"
2018-11-01T02:47:41	54.872767	10.837283	12.3	12	5	6	0	32	U	617893	6082179
2018-11-01T02:47:51	54.873267	10.8374	12.3	12	5	6	0	32	U	617899	6082235
2018-11-01T02:48:02	54.873883	10.837533	12.3	12	5	6	0	32	U	617905	6082303
2018-11-01T02:48:13	54.8745	10.837683	12.3	12	5	6	2.9	32	U	617913	6082372
2018-11-01T02:48:22	54.875067	10.837783	12.3	12	6	6	5.4	32	U	617918	6082436
2018-11-01T02:48:33	54.875633	10.837883	12.3	12	7	6	7.5	32	U	617923	6082499
2018-11-01T02:48:41	54.87615	10.837983	12.3	12	8	6	8.7	32	U	617928	6082556
2018-11-01T02:48:51	54.876667	10.838117	12.3	12	10	6	11.4	32	U	617935	6082614
2018-11-01T02:49:02	54.877283	10.838283	12.3	12	13	8	14.5	32	U	617944	6082683
2018-11-01T02:49:13	54.8779	10.838517	12.3	12	15	9	14.5	32	U	617957	6082752
2018-11-01T02:49:22	54.878467	10.838783	12.3	12	17	11	11.4	32	U	617972	6082816
2018-11-01T02:49:33	54.879	10.839067	12.3	12	19	13	10	32	U	617989	6082875
2018-11-01T02:49:41	54.879483	10.83935	12.2	12	20	16	2.9	32	U	618006	6082930
2018-11-01T02:49:51	54.879933	10.8397	12.1	12	19	19	-6.4	32	U	618027	6082980
2018-11-01T02:50:02	54.8805	10.840083	12.1	12	19	19	2.2	32	U	618050	6083044
2018-11-01T02:50:13	54.881083	10.840433	12.1	12	21	19	7.5	32	U	618070	6083109
2018-11-01T02:50:22	54.881567	10.840733	12.1	12	22	19	6.4	32	U	618088	6083164
2018-11-01T02:50:33	54.882133	10.84115	12.1	12	22	21	3.6	32	U	618113	6083227
2018-11-01T02:50:41	54.882583	10.8415	12.1	12	23	22	2.2	32	U	618134	6083278
2018-11-01T02:50:51	54.88305	10.84185	12.1	12	23	22	2.9	32	U	618156	6083331
2018-11-01T02:51:01	54.88355	10.84225	12.1	12	24	23	-2.9	32	U	618180	6083387
2018-11-01T02:51:02	54.88355	10.84225	12.1	12	24	23	-2.9	32	U	618180	6083387
2018-11-01T02:51:13	54.88415	10.842783	12	12	23	25	2.2	32	U	618212	6083455
2018-11-01T02:51:22	54.8846	10.84315	12	12	23	24	1.1	32	U	618234	6083505
2018-11-01T02:51:31	54.885117	10.84355	12	12	23	24	-2.9	32	U	618259	6083563
2018-11-01T02:51:42	54.885617	10.843967	12	12	23	24	-3.6	32	U	618284	6083620
2018-11-01T02:51:51	54.886083	10.84435	12	12	23	24	0	32	U	618307	6083672
2018-11-01T02:52:01	54.886583	10.84475	12	12	23	25	2.9	32	U	618331	6083729
2018-11-01T02:52:13	54.887183	10.84525	12	12	23	25	2.2	32	U	618361	6083796
2018-11-01T02:52:22	54.887633	10.8456	12	12	23	24	-2.2	32	U	618383	6083847
2018-11-01T02:52:31	54.88815	10.846	12	12	23	24	-1.1	32	U	618407	6083905
2018-11-01T02:52:42	54.88865	10.8464	12	12	23	24	2.2	32	U	618431	6083961
2018-11-01T02:52:51	54.889117	10.84675	12	12	22	24	-1.1	32	U	618452	6084014
2018-11-01T02:53:01	54.889617	10.84715	12	12	22	24	2.2	32	U	618476	6084070
2018-11-01T02:53:12	54.890183	10.847583	12	12	23	24	-2.2	32	U	618502	6084134
2018-11-01T02:53:22	54.890683	10.847967	12	12	23	24	0	32	U	618525	6084190
2018-11-01T02:53:31	54.891183	10.848367	12	12	23	24	0	32	U	618550	6084247
2018-11-01T02:53:42	54.8917	10.848767	12	12	23	24	0	32	U	618574	6084305
2018-11-01T02:53:51	54.89215	10.849133	12	12	23	24	0	32	U	618596	6084355
2018-11-01T02:54:01	54.892667	10.849533	12	12	23	24	0	32	U	618620	6084414
2018-11-01T02:54:12	54.893233	10.849967	12	12	23	24	0	32	U	618646	6084477
2018-11-01T02:54:22	54.89375	10.850367	12	12	23	24	0	32	U	618670	6084536
2018-11-01T02:54:31	54.89425	10.850767	12	12	23	24	0	32	U	618695	6084592
2018-11-01T02:54:42	54.894767	10.851167	12	12	23	24	0	32	U	618719	6084650
2018-11-01T02:54:51	54.895217	10.851517	12	12	23	24	0	32	U	618740	6084701
2018-11-01T02:55:01	54.895733	10.851917	12	12	22	24	0	32	U	618764	6084759
2018-11-01T02:55:12	54.896283	10.85235	12	12	23	23	1.1	32	U	618790	6084821
2018-11-01T02:55:22	54.8968	10.852733	12	12	23	23	0	32	U	618813	6084879
2018-11-01T02:55:31	54.89725	10.8531	12	12	23	24	2.9	32	U	618835	6084930
2018-11-01T02:55:42	54.897817	10.85355	12	12	23	24	-2.2	32	U	618862	6084993
2018-11-01T02:55:51	54.898267	10.8539	12	12	22	24	-1.1	32	U	618884	6085044
2018-11-01T02:56:01	54.898783	10.8543	12	12	22	24	3.6	32	U	618908	6085102
2018-11-01T02:56:12	54.899333	10.854733	12	12	22	23	1.1	32	U	618934	6085164
2018-11-01T02:56:22	54.89985	10.855117	12	12	23	23	0	32	U	618957	6085222
2018-11-01T02:56:31	54.900317	10.8555	12	12	23	24	0	32	U	618980	6085275
2018-11-01T02:56:42	54.900883	10.85595	12	12	23	24	5.4	32	U	619007	6085339
2018-11-01T02:56:51	54.90135	10.8563	12	12	23	23	1.1	32	U	619028	6085391
2018-11-01T02:57:01	54.90185	10.8567	12	12	23	24	0	32	U	619053	6085447
2018-11-01T02:57:02	54.90185	10.8567	12	12	23	24	0	32	U	619053	6085447
2018-11-01T02:57:12	54.902417	10.85715	12	12	22	24	-3.6	32	U	619080	6085511
2018-11-01T02:57:22	54.902933	10.85755	12	12	22	24	-2.2	32	U	619104	6085569
2018-11-01T02:57:31	54.903383	10.857883	12	12	22	24	-1.1	32	U	619124	6085620
2018-11-01T02:57:42	54.903933	10.8583	12.1	12	22	23	2.9	32	U	619149	6085682
2018-11-01T02:57:51	54.9044	10.858633	12.1	12	22	23	3.6	32	U	619169	6085734
2018-11-01T02:58:01	54.90495	10.85905	12.1	12	22	23	1.1	32	U	619194	6085796
2018-11-01T02:58:12	54.905467	10.85945	12.1	12	22	23	-2.2	32	U	619218	6085855
2018-11-01T02:58:22	54.905983	10.85985	12	12	22	23	0	32	U	619242	6085913
2018-11-01T02:58:31	54.906433	10.860217	12	12	22	23	0	32	U	619265	6085963
2018-11-01T02:58:42	54.907	10.86065	12	12	22	23	0	32	U	619291	6086027
2018-11-01T02:58:51	54.907467	10.861	12	12	22	23	-1.1	32	U	619312	6086080
2018-11-01T02:59:01	54.908033	10.861433	12	12	23	23	-2.2	32	U	619338	6086143
2018-11-01T02:59:12	54.908533	10.861833	12	12	23	23	1.1	32	U	619362	6086200
2018-11-01T02:59:22	54.90905	10.862217	12	12	23	23	0	32	U	619385	6086258
2018-11-01T02:59:32	54.90955	10.8626	12	12	23	24	0	32	U	619408	6086314
2018-11-01T02:59:42	54.91005	10.862983	12	12	23	24	-2.9	32	U	619431	6086370
2018-11-01T02:59:52	54.91055	10.863383	12	12	22	24	-2.2	32	U	619455	6086427
2018-11-01T03:00:01	54.911067	10.863783	12	12	22	24	-2.2	32	U	619479	6086485
2018-11-01T03:00:12	54.911567	10.864183	12	12	22	24	0	32	U	619504	6086541
