mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-02
538005553,Oil products tanker,144,22,0.0,8257.0,,,,,,,,,,,0.0,2019-08-02
236039000,General cargo ship,82,12,21.0,121388.0,7.808379888268156,7.8,7.4,8.2,0.2087248018220446,0.7457838827838801,0.6333333333333258,0.0033333333332734583,4.091666666666669,0.9818426225011577,716.0,2019-08-02
211223120,Other ship,33,8,611.0,734304.0,7.222862206468764,8.9,0.1,11.4,4.002098956839414,35.94565602026796,13.315277777777794,0.008333333333382598,349.43333333333345,69.5197503732577,4514.0,2019-08-02
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-02
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-02
211188000,Passenger ship,141,24,99.0,4167266.0,12.637530219514554,14.1,0.1,17.4,4.389374639016897,14.36504736453221,1.1400000000000148,2.842170943040401e-14,331.40000000000003,45.58595481242753,10341.0,2019-08-02
211543450,Passenger ship,26,6,351.0,568060.0,6.777766699900299,7.1,0.2,7.8,1.2524284583644427,16.63314054726368,5.159999999999997,0.01999999999995339,336.1000000000001,39.23424243683672,1003.0,2019-08-02
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-02
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-02
265874000,Passenger ship,177,26,262.0,1832717.0,13.907598134473377,15.6,0.1,17.2,3.1887348150463146,3.76843439569089,0.20090909090911346,2.842170943040401e-14,281.56545454545454,23.02800620956251,5146.0,2019-08-02
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-02
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-08-02
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-02
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-02
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-02
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-08-02
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-02
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-08-02
377739000,General cargo ship,88,11,42.0,111009.0,8.906634909833276,8.9,7.6,9.6,0.4071103148545161,0.5664799560680951,0.23333333333332007,2.842170943040401e-14,34.24545454545454,2.1716322553368586,2939.0,2019-08-02
211727510,Passenger ship,170,27,320.0,3701330.0,13.556542750929367,16.2,0.1,20.8,6.3223611216428965,12.75642162642614,0.49636363636359704,2.842170943040401e-14,348.79999999999995,41.63073721409564,10760.0,2019-08-02
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02
219000692,Pleasure boat,14,4,2657.0,273433.0,,,,,,,,,,,0.0,2019-08-02
265866000,Passenger ship,220,30,109.0,1203285.0,15.098005591798696,15.1,13.1,17.7,1.063167907351898,0.7028097647258542,0.1799999999999784,7.105427357601002e-15,8.588888888888874,1.5520552152894072,5365.0,2019-08-02
266262000,Passenger ship,183,28,0.0,1429436.0,18.08850624192854,18.4,13.4,19.3,0.9585989769250101,0.7309636875870638,0.18000000000000327,3.552713678800501e-15,10.374747474747494,1.8593815429713918,4646.0,2019-08-02
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-08-02
265463000,Passenger ship,200,28,589.0,2092052.0,13.278357725683202,14.8,0.1,17.2,3.8745137347574405,5.856137110219083,0.34000000000003183,3.552713678800501e-15,301.89722222222224,29.09818085809417,7721.0,2019-08-02
236354000,General cargo ship,89,12,117.0,214251.0,,,,,,,,,,,0.0,2019-08-02
218816000,General cargo ship,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-08-02
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-08-02
577167000,Other ship,51,9,1543.0,119706.0,0.12115384615384614,0.1,0.1,0.2,0.04123837191561249,,,,,,52.0,2019-08-02
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-08-02
211215210,Passenger ship,49,8,502.0,839800.0,4.793727810650887,6.3,0.1,10.2,4.302854380615475,9.8689230199852,0.30333333333333456,2.842170943040401e-14,336.79999999999995,37.28280978892177,4225.0,2019-08-02
211543850,Passenger ship,33,8,343.0,285993.0,5.526829268292683,6.3,0.2,7.4,1.7836244778082329,40.026233062330626,11.899999999999977,0.19999999999999574,345.41666666666663,86.33112026046284,369.0,2019-08-02
636017036,General cargo ship,189,32,,10599.0,,,,,,,,,,,0.0,2019-08-02
211549170,Passenger ship,24,7,1072.0,502777.0,5.897867803837954,6.5,0.1,7.4,1.6712317991137309,31.35190046415678,8.095000000000027,0.03666666666663332,353.2,66.89673715322279,938.0,2019-08-02
304877000,General cargo ship,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-08-02
244847000,General cargo ship,89,12,2.0,14532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02
355524000,General cargo ship,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02
250005054,General cargo ship,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-08-02
211189000,Passenger ship,172,26,138.0,503247.0,,,,,,,,,,,0.0,2019-08-02
