mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,4.397196261682243,4.15,0.1,8.9,3.250466429337315,12.594565217391303,3.9000000000000057,0.06666666666666288,202.0,35.722738699195176,214.0,2019-08-22
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-22
211223120,Other ship,33,8,611.0,734304.0,6.7964871194379395,8.6,0.1,11.3,4.234469849270206,32.33731796727503,9.133333333333326,0.005000000000023874,327.19166666666666,65.48584256673273,4270.0,2019-08-22
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-22
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-22
211188000,Passenger ship,141,24,99.0,4167266.0,12.452982489898018,13.9,0.1,18.1,4.404001230641221,13.31996224318598,0.7366666666666699,2.842170943040401e-14,329.56666666666666,41.73258182118841,10394.0,2019-08-22
211543450,Passenger ship,26,6,351.0,568060.0,6.813218390804598,7.1,0.2,20.9,1.3782683279722812,20.07223062953995,4.779166666666711,0.035714285714306016,329.25,52.89604894059593,696.0,2019-08-22
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-22
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-22
265874000,Passenger ship,177,26,262.0,1832717.0,14.538659574468085,16.1,0.1,18.2,3.3730566687750843,2.047378245242567,0.17777777777774872,1.4210854715202004e-14,251.20857142857142,15.28454161941937,4700.0,2019-08-22
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-22
211794540,Pleasure boat,11,7,1196.0,51216.0,,,,,,,,,,,0.0,2019-08-22
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-22
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-22
212519000,General cargo ship,85,13,12.0,96737.0,,,,,,,,,,,0.0,2019-08-22
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
305502000,General cargo ship,88,13,14.0,59093.0,,,,,,,,,,,0.0,2019-08-22
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-22
230630000,General cargo ship,88,12,13.0,72089.0,,,,,,,,,,,0.0,2019-08-22
377739000,General cargo ship,88,11,42.0,111009.0,,,,,,,,,,,0.0,2019-08-22
211727510,Passenger ship,170,27,320.0,3701330.0,13.795213571644956,16.3,0.1,21.0,6.166963549319243,8.965134511946529,0.4516666666666822,2.842170943040401e-14,320.06625,31.89179405324911,9903.0,2019-08-22
477021900,General cargo ship,229,33,,9476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
219000692,Pleasure boat,14,4,2657.0,273433.0,0.1153846153846154,0.1,0.1,0.2,0.037553380809940536,,,,,,13.0,2019-08-22
265866000,Passenger ship,220,30,109.0,1203285.0,14.280894800483674,14.7,0.1,16.6,2.608441024028546,3.589290729801056,0.18181818181815856,1.4210854715202004e-14,289.3142857142857,24.339792235596477,5789.0,2019-08-22
266262000,Passenger ship,183,28,0.0,1429436.0,17.86960054163846,18.2,15.0,19.1,0.9672230143996556,0.7386600311714728,0.13000000000000966,3.552713678800501e-15,9.877777777777737,1.9792928512196972,4431.0,2019-08-22
211417590,Fishing ship,42,10,52.0,289582.0,,,,,,,,,,,0.0,2019-08-22
265463000,Passenger ship,200,28,589.0,2092052.0,14.130482497634814,15.3,0.1,17.6,3.053468116385086,3.623110098093033,0.3390909090909098,2.842170943040401e-14,299.60267857142856,22.392319775262145,5285.0,2019-08-22
236354000,General cargo ship,89,12,117.0,214251.0,7.685182186234818,8.0,0.1,8.6,1.2599422544741798,2.4706942590120176,0.5464285714285779,0.009999999999962483,28.42142857142855,4.806210362338093,1235.0,2019-08-22
218816000,General cargo ship,134,22,42.0,213047.0,,,,,,,,,,,0.0,2019-08-22
518435000,General cargo ship,87,10,6.0,65280.0,,,,,,,,,,,0.0,2019-08-22
577167000,Other ship,51,9,1543.0,119706.0,0.09999999999999998,0.1,0.1,0.1,2.80840553998428e-17,,,,,,43.0,2019-08-22
211333700,Oil products tanker,68,12,54.0,113739.0,,,,,,,,,,,0.0,2019-08-22
211215210,Passenger ship,49,8,502.0,839800.0,4.530249794125721,3.7,0.1,10.5,4.412138368666991,9.803081491257013,0.466666666666697,7.105427357601002e-15,228.83333333333331,31.709529678606703,3643.0,2019-08-22
211543850,Passenger ship,33,8,343.0,285993.0,6.052838427947598,6.3,0.6,7.0,1.0443050552120188,33.13255555555556,7.100000000000023,0.10000000000002274,339.84999999999997,77.33035699622214,229.0,2019-08-22
636017036,General cargo ship,189,32,,10599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
211549170,Passenger ship,24,7,1072.0,502777.0,5.457604562737642,6.5,0.1,7.7,2.1719317440816748,28.466692944736426,7.691666666666691,0.03333333333335986,339.05,63.313400625572655,1052.0,2019-08-22
304877000,General cargo ship,112,15,52.0,133048.0,,,,,,,,,,,0.0,2019-08-22
244847000,General cargo ship,89,12,2.0,14532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
355524000,General cargo ship,229,32,,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
250005054,General cargo ship,133,16,3.0,22503.0,,,,,,,,,,,0.0,2019-08-22
211189000,Passenger ship,172,26,138.0,503247.0,,,,,,,,,,,0.0,2019-08-22
230915000,General cargo ship,139,24,294.0,343010.0,13.155181901559159,15.2,0.1,16.9,3.851885025116692,5.771700498575498,0.7045454545454533,0.025000000000005684,290.5,25.608614778796017,3271.0,2019-08-22
248659000,General cargo ship,195,32,,219308.0,,,,,,,,,,,0.0,2019-08-22
219083000,Oil products tanker,141,22,1.0,90398.0,,,,,,,,,,,0.0,2019-08-22
210925000,General cargo ship,169,27,0.0,16292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
305203000,General cargo ship,82,12,30.0,229379.0,,,,,,,,,,,0.0,2019-08-22
538007390,Oil products tanker,251,44,,49553.0,,,,,,,,,,,0.0,2019-08-22
211130000,Other ship,69,14,140.0,2187898.0,1.375899972519923,0.7,0.1,4.9,1.2670013450258744,11.588810279641056,2.3166666666666345,5.684341886080802e-14,353.3666666666667,33.87176582985901,7278.0,2019-08-22
211343680,Passenger ship,191,30,167.0,1679595.0,13.38373743347132,13.4,13.0,13.8,0.1559145180385206,0.3170651806822008,0.1309523809523796,7.105427357601002e-15,4.856666666666669,0.6711154921918647,1691.0,2019-08-22
219000431,Passenger ship,141,26,226.0,4063541.0,12.830223017041869,13.9,0.1,17.6,3.609048289470366,3.3919460809358073,0.608333333333329,3.552713678800501e-15,238.76666666666668,11.721687895827705,9506.0,2019-08-22
211787800,Support ship,15,5,3533.0,2123634.0,13.04903197737655,11.8,0.1,22.4,6.586012689039323,26.173675282475106,3.601253132832028,0.00935672514620478,355.7083333333333,58.30972924585584,4597.0,2019-08-22
219147000,Passenger ship,171,21,,807092.0,14.700520833333334,14.7,14.4,15.1,0.13072236276012425,0.3616734595607836,0.19087301587301653,1.4210854715202004e-14,5.476666666666645,0.7069577649548722,1344.0,2019-08-22
219017325,Other ship,22,8,1378.0,3777560.0,3.8585780525502327,0.1,0.1,83.2,5.861717894493552,64.65383482050437,21.100000000000023,0.4000000000000341,343.3,109.17448765852893,647.0,2019-08-22
211227550,Passenger ship,28,6,188.0,1134074.0,2.6607491427064103,0.1,0.1,9.3,3.1775764263402753,78.29637852259455,60.975,0.054999999999999716,333.3,105.46122146364232,3791.0,2019-08-22
211228710,Other ship,65,12,39.0,112901.0,,,,,,,,,,,0.0,2019-08-22
566915000,Oil products tanker,183,32,,10123.0,,,,,,,,,,,0.0,2019-08-22
305506000,General cargo ship,161,25,5.0,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
211223780,Support ship,28,9,624.0,1143224.0,3.8936544342507644,4.3,0.1,7.3,2.3478517964298096,31.95291919976346,7.057692307692306,0.028571428571439128,297.0777777777778,65.97121225704404,1308.0,2019-08-22
212204000,General cargo ship,100,20,28.0,138840.0,14.015896072013096,14.7,0.1,15.4,2.392252469853051,5.337291634291634,0.1740909090909355,5.684341886080802e-14,259.70000000000005,28.183413001352374,4888.0,2019-08-22
211110430,Pleasure boat,33,6,17.0,39657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
219423000,Passenger ship,170,27,8.0,4070393.0,13.79317727662004,16.3,0.1,21.0,6.14172284449137,17.351473019247052,0.3674242424242493,2.842170943040401e-14,316.5,49.60936801113287,10509.0,2019-08-22
211292150,Other ship,20,6,237.0,78942.0,2.6255886970172684,0.7,0.1,10.4,3.3271274028054605,41.16736761604409,25.424999999999955,2.842170943040401e-14,261.53333333333336,63.24521933358515,1274.0,2019-08-22
219000429,Passenger ship,141,26,15.0,4047213.0,12.562785989066612,13.8,0.1,16.7,3.7962174057922686,8.120156523210051,0.5900000000000034,3.552713678800501e-15,282.90000000000003,30.260532481391575,9878.0,2019-08-22
354456000,General cargo ship,190,32,,6641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22
244130689,General cargo ship,195,26,,326683.0,15.256323777403036,15.45,14.0,16.5,1.0335051871533962,0.44053167139374677,0.2084848484848294,2.842170943040401e-14,5.069444444444457,0.9609261719857679,1186.0,2019-08-22
211222790,Support ship,15,4,247.0,300685.0,,,,,,,,,,,0.0,2019-08-22
