mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
211223120,Other ship,33,8,611.0,734304.0,7.399850000000002,9.3,0.1,11.3,3.906558021492532,39.84348176119764,14.950000000000045,5.684341886080803e-14,338.4500000000001,73.5904448506334,2000.0,2019-09-01
211188000,Passenger ship,141,24,99.0,4167266.0,12.20730731812777,13.3,0.1,17.9,3.802605167091188,5.4580958065885135,0.5642857142857167,3.552713678800501e-15,299.1,22.89304708547659,9251.0,2019-09-01
211543450,Passenger ship,26,6,351.0,568060.0,6.156695156695156,6.3,0.2,9.3,1.014779027856053,11.072800925925927,2.8999999999999915,0.024999999999977263,289.4666666666667,31.80512838052864,351.0,2019-09-01
265874000,Passenger ship,177,26,262.0,1832717.0,11.873589133174624,13.2,0.1,17.9,3.5361375475190915,4.733100894016795,0.2666666666666657,3.552713678800501e-15,321.76,28.601066485623328,7141.0,2019-09-01
211727510,Passenger ship,170,27,320.0,3701330.0,13.394538243626062,16.3,0.1,20.7,5.666907971648004,11.055493762845096,0.4909090909090992,2.8421709430404014e-14,344.5141025641025,38.29499417904635,8825.0,2019-09-01
265866000,Passenger ship,220,30,109.0,1203285.0,16.43182521268368,17.2,14.3,17.9,1.3742577789259711,0.4976400726010105,0.1816666666666684,7.105427357601002e-15,7.86999999999999,1.180803122516444,2586.0,2019-09-01
266262000,Passenger ship,183,28,0.0,1429436.0,15.934851851851851,16.0,15.1,16.5,0.3054102985185315,0.6420585371790191,0.14666666666665762,1.7763568394002505e-15,10.038888888888888,1.7097858458628652,2700.0,2019-09-01
265463000,Passenger ship,200,28,589.0,2092052.0,13.464183908045975,12.8,0.1,18.7,4.172698657267039,4.131288029980871,0.28333333333335986,8.881784197001252e-16,338.43455882352936,24.516358720190773,4350.0,2019-09-01
211333700,Oil products tanker,68,12,54.0,113739.0,8.96506599269868,9.8,0.1,10.5,2.2756906723836785,2.1907257900556867,0.26666666666667993,1.4210854715202004e-14,156.95,9.067558834919403,3561.0,2019-09-01
211215210,Passenger ship,49,8,502.0,839800.0,5.4039705882352935,7.1,0.1,10.2,3.8037793635706127,21.030388155262106,1.1928571428571502,2.8421709430404014e-14,350.645,56.799922909759616,2720.0,2019-09-01
211543850,Passenger ship,33,8,343.0,285993.0,6.1589743589743575,6.9,0.3,7.3,1.7658694850682024,15.927222222222223,1.8166666666666698,0.2333333333333485,353.9,64.40879146966176,78.0,2019-09-01
211549170,Passenger ship,24,7,1072.0,502777.0,5.981249999999998,6.8,0.1,7.6,1.8793054944351493,29.828727106227106,7.544642857142848,0.01999999999998181,346.5,66.1793238050452,496.0,2019-09-01
211130000,Other ship,69,14,140.0,2187898.0,1.108407771326485,1.0,0.1,4.4,0.7579702607805315,10.2582829846608,3.3366666666666736,0.0041666666666060346,257.94,27.68732692185451,8956.0,2019-09-01
211343680,Passenger ship,191,30,167.0,1679595.0,15.039705585803587,15.7,0.1,19.2,3.6476279950053305,4.074130829184428,0.1833333333333087,3.552713678800501e-15,344.3875,25.62467683257339,4959.0,2019-09-01
219000431,Passenger ship,141,26,226.0,4063541.0,11.927616432569437,13.5,0.1,15.3,4.103846952836181,11.258959061353641,0.7833333333333314,2.8421709430404014e-14,337.8,39.070078471143816,9469.0,2019-09-01
219017325,Other ship,22,8,1378.0,3777560.0,4.5514488715519645,0.4,0.1,21.4,6.6671351484012185,50.13198071220592,31.435833333333346,0.01666666666665151,270.20000000000005,73.97249486465074,7178.0,2019-09-01
211227550,Passenger ship,28,6,188.0,1134074.0,0.11072375899962104,0.1,0.1,0.3,0.032848802547061934,95.22196401341871,81.24999999999999,0.20000000000001705,327.1500000000001,117.861299331959,2639.0,2019-09-01
211223780,Support ship,28,9,624.0,1143224.0,1.6658505154639176,0.35,0.1,7.4,2.442480240923754,59.3956198258396,30.38571428571427,0.4428571428570649,328.26666666666665,91.49479667840436,776.0,2019-09-01
212204000,General cargo ship,100,20,28.0,138840.0,12.708400412796696,14.2,0.1,15.0,3.9193750055571934,8.641304228727957,0.4486363636363606,3.552713678800501e-15,214.96666666666664,28.63397662654515,4845.0,2019-09-01
211110430,Pleasure boat,33,6,17.0,39657.0,12.708400412796696,14.2,0.1,15.0,3.9193750055571934,8.641304228727957,0.4486363636363606,3.552713678800501e-15,214.96666666666664,28.63397662654515,4845.0,2019-09-01
219423000,Passenger ship,170,27,8.0,4070393.0,13.277168444354999,15.8,0.1,20.5,5.965574899408207,18.92148610076137,0.4166666666666714,2.8421709430404014e-14,308.84273504273506,52.22443360416765,9938.0,2019-09-01
219000429,Passenger ship,141,26,15.0,4047213.0,11.537780462547461,13.1,0.1,17.1,4.448666097387696,17.105282631435266,1.3199999999999932,3.552713678800501e-15,346.9,50.40757951862054,5794.0,2019-09-01
211190000,Passenger ship,142,24,23.0,3845233.0,12.3102931283037,13.9,0.1,17.4,4.3010196971207915,16.638362607248112,0.8377272727272764,3.552713678800501e-15,345.1,49.2899825661061,10405.0,2019-09-01
211638130,Other ship,49,10,738.0,409276.0,0.1,0.1,0.1,0.1,1.389021753516758e-17,3.6728319783197834,2.0749999999999886,0.03333333333333144,31.5,5.870639122879036,559.0,2019-09-01
219022256,Support ship,20,6,1425.0,4820114.0,19.787073357106472,22.2,0.1,25.1,6.1314339244509375,15.336927032645168,2.1891647568118344,0.004117647058819784,263.9074074074074,39.6167733894557,7852.0,2019-09-01
211590700,Passenger ship,25,8,2818.0,464640.0,0.18600000000000005,0.1,0.1,0.5,0.1245563555756418,50.46449275362318,9.0,0.5,311.35,94.37475191997109,50.0,2019-09-01
211216490,Support ship,29,8,2972.0,566614.0,1.9694444444444448,0.8,0.1,7.8,2.2596047821506295,105.75,83.83333333333334,8.0,327.5,147.41542687523608,72.0,2019-09-01
211549160,Passenger ship,24,6,985.0,174851.0,6.056375838926175,6.6,0.2,7.8,1.5686672010220732,39.358167938931295,8.5,0.05000000000001137,352.7750000000001,85.51164175328529,298.0,2019-09-01
212787000,General cargo ship,153,24,38.0,315802.0,16.4305785123967,16.5,16.3,16.5,0.08250553032636808,0.09231292517007107,0.09345238095238527,0.012499999999988631,0.2375000000000682,0.10912766645839787,121.0,2019-09-01
218601000,Other ship,57,11,112.0,1242641.0,8.999447513812154,10.3,0.1,10.9,2.9915853003346715,5.201722269395839,0.1944957983193234,0.0006060606060600549,179.62,25.9822579093392,1991.0,2019-09-01
211558470,Passenger ship,22,5,285.0,167699.0,5.207999999999998,5.6,0.1,6.6,1.1887817335618225,9.426612903225807,2.8166666666666633,0.06666666666666288,119.17000000000002,21.767589457703085,200.0,2019-09-01
211771340,Passenger ship,28,8,422.0,503856.0,6.389726027397259,7.6,0.1,8.7,2.8614632632880532,22.416122448979603,6.599999999999965,0.0999999999999659,260.9,47.89328138379346,438.0,2019-09-01
211611070,Support ship,28,8,2348.0,1951740.0,2.875727128503437,1.0,0.1,9.1,3.1517808752021628,41.3350222976623,11.176666666666648,5.684341886080803e-14,350.475,77.76758697408334,1891.0,2019-09-01
235101881,Fast ferry,18,6,596.0,698834.0,20.97868852459016,22.7,0.1,23.6,5.767241158167763,7.4852941701382845,1.1100694444444628,0.09791666666660603,120.85000000000002,24.17776522191507,427.0,2019-09-01
211533590,Support ship,17,6,486.0,840241.0,0.11204188481675392,0.1,0.1,0.6,0.04714499833500597,16.469047619047625,3.1333333333333533,2.8421709430404014e-14,71.6333333333333,28.33574829110625,191.0,2019-09-01
211614010,Support ship,20,6,98.0,79094.0,0.10375939849624058,0.1,0.1,0.3,0.02271701750855374,14.001826484018268,6.2499999999999725,0.09999999999999433,139.1,27.574721172827378,133.0,2019-09-01
