mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std,number_of_signals,date
245176000,General cargo ship,90,12,4.0,62211.0,,,,,,,,,,,0.0,2019-08-18
538005553,Oil products tanker,144,22,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-18
236039000,General cargo ship,82,12,21.0,121388.0,,,,,,,,,,,0.0,2019-08-18
211223120,Other ship,33,8,611.0,734304.0,6.621288209606985,7.9,0.1,11.4,4.209117145226742,37.11090469357178,11.616964285714282,3.552713678800501e-15,296.0358974358975,69.97268172508836,2748.0,2019-08-18
311045200,General cargo ship,87,13,18.0,70790.0,,,,,,,,,,,0.0,2019-08-18
219005302,Fishing ship,12,4,892.0,1444619.0,,,,,,,,,,,0.0,2019-08-18
211188000,Passenger ship,141,24,99.0,4167266.0,11.532779936418226,13.6,0.1,16.1,5.032117689323426,28.72348283513616,2.125454545454538,2.842170943040401e-14,349.40000000000003,65.99857090199245,8493.0,2019-08-18
211543450,Passenger ship,26,6,351.0,568060.0,6.81340206185567,7.1,0.1,7.8,1.1718701413062977,15.899381598793365,3.799999999999997,0.049999999999954525,303.40000000000003,42.20193764040161,582.0,2019-08-18
255805557,General cargo ship,149,22,59.0,269372.0,,,,,,,,,,,0.0,2019-08-18
209223000,Oil products tanker,93,13,11.0,76727.0,,,,,,,,,,,0.0,2019-08-18
265874000,Passenger ship,177,26,262.0,1832717.0,13.752243530068887,15.0,0.1,17.1,2.8989165273727036,3.5488810564935114,0.20818181818181536,3.552713678800501e-15,350.59000000000003,25.52515153301977,5371.0,2019-08-18
246355000,General cargo ship,80,9,113.0,99198.0,,,,,,,,,,,0.0,2019-08-18
211794540,Pleasure boat,11,7,1196.0,51216.0,4.695833333333334,4.7,0.1,6.6,1.08188446551561,7.916029143897995,1.4499999999999886,0.05000000000001137,338.6,38.16675906715956,408.0,2019-08-18
277504000,Passenger ship,199,26,128.0,701054.0,,,,,,,,,,,0.0,2019-08-18
211265530,General cargo ship,96,19,18.0,232199.0,,,,,,,,,,,0.0,2019-08-18
212519000,General cargo ship,85,13,12.0,96737.0,8.47988552739166,8.7,0.1,9.7,1.3751839144595506,1.0412442396313362,0.5599999999999739,2.842170943040401e-14,19.619166666666672,2.2666899190041243,4892.0,2019-08-18
219007678,Other ship,29,7,5.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-18
305502000,General cargo ship,88,13,14.0,59093.0,7.39630450849963,8.5,0.1,9.7,2.7637555849763533,1.5634190682780686,0.3499999999999943,2.842170943040401e-14,13.966666666666697,2.954521799945338,2706.0,2019-08-18
244828000,Other ship,123,14,4.0,30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-18
246125000,General cargo ship,89,14,26.0,103144.0,,,,,,,,,,,0.0,2019-08-18
