266160000,17,5,,,0,30,0,CHRISTINA,2,SLWH,10,7,2,3
265505420,17,5,2,2,50,50,0,PILOT 743 SE,1,SHNK,10,7,3,2
257709000,91,22,7,8,52,90,9417713,SIEM TOPAZ,1,LARI,30,61,10,12
219653000,84,25,4,4,40,60,9216250,VILLUM CLAUSEN,1,OYVY2,40,46,8,16
212130000,183,27,7,11,89,89,9295347,BALTIC AMBITION,1,C4FT2,160,23,18,9
276437000,50,13,3,3,60,61,8725577,KYRGELAID,1,ES2070,12,38,6,7
265660200,10,3,,,0,51,0,SVARDET,2,7SA2057,4,6,1,2
212068000,140,22,7,9,71,71,9371414,PERSEUS J,1,5BYB2,123,17,16,6
265507640,15,5,2,2,50,50,0,PILOT 777 SE,1,SIXU,10,5,2,3
265661140,12,4,,,0,37,0,BY THE SEA,2,SD8381,12,0,2,2
219001954,20,6,,,0,36,0,HANNE BERIT,2,XPD3775,8,3,2,2
219012277,20,6,,,0,60,0,STORE CLAUS,2,XPD9092,1,19,3,3
211556950,37,8,3,3,51,51,0,HARRO KOEBKE,1,DBAK,17,20,2,6
275057000,29,10,5,5,52,52,9219599,VENTSPILS,1,YLAQ,12,17,4,6
238199000,225,32,7,15,70,70,9082881,CITY OF DUBROVNIK,1,9A9446,199,26,10,22
230635000,188,30,5,6,60,95,9138006,FINNEAGLE,1,OJPY,28,160,15,15
265561990,20,8,2,2,31,39,0,SOUND SUPPORTER,1,SLDI,11,9,4,4
246765000,90,15,4,6,70,70,9515022,HUNZEDIJK,1,PCJB,81,9,5,10
265609090,28,8,,,0,70,0,DUNDER,2,SJBL,12,16,3,5
246134000,100,13,4,7,70,79,9518244,KLAVERBANK,1,PCJI,88,12,7,6
376384000,114,13,2,4,30,73,8230481,VIRMA 2,1,J8B3557,97,17,10,3
248494000,122,17,5,8,70,70,9430959,WILSON NICE,1,9HA2385,105,17,7,10
230111690,25,7,2,2,54,54,0,OILI 1,1,OF-4175,19,6,7,0
211175900,34,10,6,6,30,30,0,ARKONA BECKEN-PLATTF,1,DD4613,15,19,3,7
305630000,99,12,3,7,70,79,9518232,ANDRE W,1,V2FC4,88,12,6,8
230989380,24,8,4,5,52,52,9426958,JANET,1,OJLX,12,12,4,4
305515000,151,23,6,9,71,79,9430193,HERCULES J,1,V2EQ4,141,10,13,11
219001461,35,10,3,3,33,33,7731751,AASE MADSEN,1,OYTI2,25,10,5,5
209273000,78,15,4,5,0,70,,,1,5BMF2,70,8,7,8
265041000,110,28,,,60,60,9007128,AURORA,1,SCQX,20,90,14,14
276752000,18,4,2,2,50,50,0,PILOT AHTO-27,1,ES2731,13,5,2,2
229241000,95,14,3,7,70,70,9195949,KAIRIT,1,9HA3167,81,14,4,10
212423000,83,13,4,6,0,79,,,1,5BSH2,76,7,7,6
219000852,40,9,4,4,33,33,7726782,AHLSELL,1,OYZH,32,8,8,1
256065000,146,23,6,9,80,80,9169782,TERRY,1,9HJY8,114,32,12,11
265628650,30,12,2,2,0,0,0,OBELIX,1,SJDH,22,8,0,12
265565600,16,4,,,55,55,0,POLIS 139 9950,1,SFC7700,4,12,1,3
273336230,29,8,4,4,52,52,9556507,TAYMEN,1,UBVF3,14,15,4,4
276803000,24,8,2,2,40,44,9643336,RUNO,1,ESJT,10,14,4,4
305773000,140,22,6,22,70,71,9287807,VOHBURG,1,V2OW7,135,5,11,11
219001306,16,4,2,2,51,51,0,AIRPORT RESCUE,1,XPD2893,8,8,2,2
266308000,121,25,5,5,60,60,7633155,ECKERO,1,SBJU,30,91,6,19
220124000,33,9,4,5,52,52,7822421,WESTSUND,1,OUJB2,7,26,1,8
276786000,98,18,4,4,60,69,9474060,MV MUHUMAA,1,ESJO,49,49,9,9
219282000,113,26,3,4,40,40,9557848,LEONORA CHRISTINA,1,OWGM2,30,83,9,17
211224560,65,12,2,2,79,79,9124550,DARSS,1,DQKT,50,15,5,7
273337810,50,10,1,1,90,90,8928131,LAUK,1,UBJF2??,40,10,4,6
305262000,115,15,2,7,70,79,9454814,ALWIS,1,V2DN2,101,14,5,10
275173000,25,6,0,3,30,30,0,UNIONS,1,YL2319,10,15,3,3
230639000,212,30,6,6,60,69,9354284,BALTIC PRINCESS,1,OJQF,17,195,17,17
357562000,203,25,7,11,70,70,8201636,MSC MALIN,1,H3EU,150,53,13,12
265522460,29,7,3,3,60,60,0,RAMSO,1,SKUE,5,24,4,3
616845000,60,11,2,2,33,33,7906772,EXCALIBUR 1,1,D6FI3,52,8,6,5
304010514,97,16,4,6,70,71,9101144,TRANS_ODIN,1,V2AF6,85,12,12,4
265520420,38,7,2,2,60,99,0,VADDO,1,SCFR,8,30,4,4
235011860,90,15,4,6,70,70,9373503,EILEEN C,1,MPJC3,72,18,7,8
273310600,108,15,2,4,70,70,8873764,OMSKIY-141,1,UGZK,88,20,8,7
273449380,94,16,6,7,30,30,8917223,IOSIF SHMELKIN,1,UGYL,24,70,4,12
265698030,14,4,,,0,37,0,ISABELLE AF STOCKHOL,2,SCNW,7,7,2,2
273333600,95,15,4,5,70,70,7612424,BALTIYSKIY108,1,UFSU,12,83,7,8
273353440,49,12,2,2,70,70,8972297,SB 1,1,UBWH4,40,9,6,6
305074000,92,14,4,5,70,70,8411190,VALDA,1,V2PN3,80,12,7,7
636092412,168,26,7,9,70,71,9372274,THETIS D,1,D5BV6,157,11,13,13
236624000,90,14,4,6,70,72,9127162,ALTA MAR,1,ZDKQ7,79,11,7,7
219000141,58,11,4,5,0,33,7320485,NORDIA-N,1,OXAH,40,18,8,3
230638000,157,24,6,7,51,60,8401444,FINNSAILOR,1,OJQE,93,64,20,4
246064000,83,13,4,6,70,70,9195418,THEA MARIEKE,1,PBDE,75,8,6,6
219417000,54,8,4,4,36,36,5128417,GEORG STAGE,1,OYKL,21,33,3,5
265593530,17,4,,,60,60,0,LOTTINA,1,SLMJ,5,12,3,1
210259000,89,13,4,6,70,70,9081356,ISIDOR,1,C4GU2,81,8,7,6
230999000,95,13,4,7,70,79,9195834,FINGARD,1,OJNG,87,8,6,7
230612000,121,22,5,5,70,70,8009088,HOBURGEN,1,OJOA,91,30,10,12
273351240,85,12,3,5,0,97,7113686,ALEKSANDR GLUKHOV,1,UBTH8,74,11,10,2
266101000,0,0,,,30,30,0,SETTE MARI,1,SECT,0,0,0,0
265512660,16,5,,,0,52,0,SOUND CASTOR,2,SJCR,7,9,4,1
