514029000,39,10,5,26,32,32,7521120,ALEXANDER K,1,XUDW7,9,30,8,2
220125000,93,14,5,7,89,89,9246918,HANNE THERESA,1,OUJQ2,9,84,7,7
351020000,190,23,7,11,70,90,9293923,FEDERAL KATSURA,1,3EAC9,167,23,14,9
311794000,158,24,5,6,60,60,8818300,GRYF,1,C6TV9,22,136,4,20
265546940,83,14,4,4,60,60,0,VAXHOLMEN,1,SLEK,41,42,4,10
230992740,48,11,,,60,60,8412807,SKIFTET,1,OIRS,18,30,6,5
211390480,24,7,3,4,30,30,0,SAS 110 WESTBANK,1,DGWV,16,8,2,5
567011000,174,26,7,11,79,79,8313386,DARIN NAREE,1,HSPY,144,30,8,19
219600000,80,14,3,6,70,70,7529988,DANIA KIRSTEN,1,OZQF2,68,12,5,9
244292000,90,14,4,6,70,79,9361342,TASMAN,1,PFBO,70,20,7,7
230987000,219,31,7,7,61,61,9336268,FINNLADY,1,OJMQ,26,193,15,16
266237000,18,4,1,1,99,99,0,KATIECA,1,SHWM,9,9,2,2
273333800,105,16,3,4,68,70,8866644,KALEVALA,1,UISV,80,25,9,7
211622000,155,24,5,7,70,79,8020599,AURORA,1,DBIA,94,61,12,12
246361000,135,22,6,9,71,71,9315006,OOCL ST PETERSBURG,1,PHCZ,139,10,12,10
100000000,25,7,2,4,0,60,0,TOR,1,OIJT,5,20,3,4
212856000,97,15,4,6,70,70,9140968,ALMA,1,P3MF8,78,19,13,3
211237900,121,18,4,7,70,71,9134139,SVEN,1,DGGW,111,10,9,9
249520000,98,18,6,7,70,70,9077563,KAPITAN MIRONOV,1,9HXJ4,67,31,13,5
230914000,54,13,4,4,60,60,9173719,VIGGEN,1,OJIQ,15,39,6,7
230938590,33,7,3,3,60,60,6610132,UKKOPEKKA,1,OIOU,9,24,1,6
230366000,154,22,6,7,70,79,9131993,BIRKA EXPRESS,1,OJHS,11,143,11,11
230986740,14,4,,,32,50,0,L228,1,,11,3,2,2
265611390,,,,,,,,,2,,,,,
265510870,32,8,5,5,90,90,6420642,KARL AF KARLSTAD,1,SIML,8,24,4,4
265388000,20,4,26,26,55,55,0,KBV 302,1,SHQG,13,7,2,2
265612300,22,5,,,0,80,0,SJOBJORN 9,1,SHPW,18,4,2,3
213053000,77,13,3,5,70,70,7125225,GINA R,1,4LJX,50,27,7,6
538002528,224,32,7,12,70,70,9296250,M/V YASA TEAM,1,V7JI8,196,28,22,10
246521000,205,26,6,9,70,70,9307358,TIMCA,1,PHFL,147,58,26,0
273113600,85,14,4,5,70,70,8904410,"MEKHANIK KOTTSOV",1,UCOP,61,24,3,11
304010834,87,13,3,6,70,79,9194842,NILS B,1,V2CA9,80,7,6,7
